children_under_4,children_under_12,children_under_18,children_under_26,employee_type,distance_dm_home_to_employer_hq,travel_location_known,owns_rents,no_of_medical_visits_previous_year,percent_family_members_with_chronic_condition,percent_family_members_that_play_sports,probe,network_status,expense_type,action,predicted_kdma,probe_id,val1,val2,val3,val4,risk_aversion,choice
2,2,1,2,Salaried,3664,No,Owns,7,16,39,OUTPATIENT SERVICES (SURGERY),IN-NETWORK,PERCENT PLAN PAYS,90,4.8939735358886786e-05,14,80,90,95,100,low,high
3,3,2,3,Salaried,3664,No,Owns,18,38,64,SPECIALIST OFFICE VISIT,IN-NETWORK,CO-PAY IN $,40,2.812909698629524e-05,12,200,40,25,0,low,high
1,1,1,1,Bonus,3757,No,Rents,6,13,26,OUT-OF-POCKET MAXIMUM,IN-NETWORK,MAXIMUM COST,4000,3.9205086284677735e-05,5,6450,4000,2000,1500,low,high
0,0,1,0,Salaried,4539,No,Owns,3,10,8,SPECIALIST OFFICE VISIT,OUT-OF-NETWORK,PERCENT PLAN PAYS,50,2.697587938302132e-05,13,50,60,70,80,low,high
0,0,0,1,Hourly,2183,Yes,Owns,1,5,23,DEDUCTIBLE,IN-NETWORK,COST IN $,1600,2.8265625805679333e-05,2,1600,600,200,0,low,high
0,2,0,1,Hourly,1596,Yes,Owns,11,13,27,OUT-OF-POCKET MAXIMUM,TIER 1 NETWORK,MAXIMUM COST,4000,3.927657913801891e-05,4,6450,4000,1500,1000,low,high
0,0,1,0,Salaried,1919,No,Owns,4,4,5,OUT-OF-POCKET MAXIMUM,TIER 1 NETWORK,MAXIMUM COST,6450,2.8205403428802563e-05,4,6450,4000,1500,1000,low,high
0,0,1,1,Hourly,2183,Yes,Owns,6,15,48,URGENT CARE CENTER,OUT-OF-NETWORK,PERCENT PLAN PAYS,70,3.8948200482345827e-05,17,50,70,80,100,low,high
1,1,1,3,Bonus,381,No,Owns,20,38,64,RETAIL PHARMACY (UP TO A 30-DAY SUPPLY),GENERIC,CO-PAY IN $,15,2.852128357129467e-05,18,20,15,10,10,low,high
1,1,3,2,Bonus,3179,No,Rents,21,26,51,DEDUCTIBLE,TIER 1 NETWORK,COST IN $,600,2.847418423728288e-05,1,1600,600,200,0,low,high
1,3,2,1,Hourly,3337,No,Rents,18,47,55,MAIL ORDER (UP TO A 90-DAY SUPPLY),,CO-PAY IN $,50,2.8092477911987265e-05,20,100,50,30,10,low,high
3,3,2,2,Bonus,2404,Yes,Owns,27,31,59,TELE-MEDICINE,IN-NETWORK,CO-PAY IN $,100,2.8335890892413785e-05,10,120,100,60,0,low,high
1,1,1,1,Bonus,2363,Yes,Rents,29,36,56,DEDUCTIBLE,IN-NETWORK,COST IN $,600,2.860431900369348e-05,2,1600,600,200,0,low,high
0,2,0,1,Hourly,4519,Yes,Owns,11,20,28,PRIMARY CARE PHYSICIAN (PCP) ,IN-NETWORK,CO-PAY IN $,40,3.9055026615101864e-05,8,80,40,20,15,low,high
0,1,2,0,Salaried,912,Yes,Rents,16,14,30,OUTPATIENT SERVICES (SURGERY),OUT-OF-NETWORK,PERCENT PLAN PAYS,70,4.654322219978411e-05,15,50,70,70,80,low,high
4,4,3,3,Bonus,2404,Yes,Owns,49,60,83,OUTPATIENT SERVICES (SURGERY),IN-NETWORK,PERCENT PLAN PAYS,95,4.090378659464461e-05,14,80,90,95,100,low,high
1,2,3,1,Salaried,4592,Yes,Rents,37,41,60,RETAIL PHARMACY (UP TO A 30-DAY SUPPLY),GENERIC,CO-PAY IN $,15,2.9028717845875363e-05,18,20,15,10,10,low,high
3,3,2,2,Bonus,489,No,Rents,45,51,79,OUTPATIENT SERVICES (SURGERY),IN-NETWORK,PERCENT PLAN PAYS,95,4.1903250041357995e-05,14,80,90,95,100,low,high
0,1,0,0,Bonus,2804,No,Owns,4,0,4,DEDUCTIBLE,TIER 1 NETWORK,COST IN $,1600,2.8269004880551428e-05,1,1600,600,200,0,low,high
1,2,1,1,Hourly,4470,Yes,Owns,16,35,73,OUT-OF-POCKET MAXIMUM,TIER 1 NETWORK,MAXIMUM COST,4000,2.850744726089166e-05,4,6450,4000,1500,1000,low,high
2,4,3,3,Bonus,2294,Yes,Owns,47,72,79,URGENT CARE CENTER,OUT-OF-NETWORK,PERCENT PLAN PAYS,80,3.907838850552674e-05,17,50,70,80,100,low,high
2,1,1,0,Bonus,458,No,Rents,10,18,32,OUTPATIENT SERVICES (SURGERY),OUT-OF-NETWORK,PERCENT PLAN PAYS,70,4.710317745042921e-05,15,50,70,70,80,low,high
0,1,2,0,Salaried,4592,Yes,Rents,16,17,35,DEDUCTIBLE,TIER 1 NETWORK,COST IN $,600,3.989906900994372e-05,1,1600,600,200,0,low,high
2,4,3,3,Bonus,2294,Yes,Owns,47,72,79,TELE-MEDICINE,IN-NETWORK,CO-PAY IN $,60,3.8741529584594575e-05,10,120,100,60,0,low,high
1,1,1,1,Bonus,2363,Yes,Rents,29,36,56,URGENT CARE CENTER,IN-NETWORK,CO-PAY IN $,50,2.835027727472405e-05,16,75,50,30,0,low,high
0,0,1,0,Bonus,3179,No,Rents,2,2,0,DEDUCTIBLE,TIER 1 NETWORK,COST IN $,1600,2.826002920059545e-05,1,1600,600,200,0,low,high
0,0,0,1,Bonus,1972,Yes,Owns,17,14,30,OUT-OF-POCKET MAXIMUM,IN-NETWORK,MAXIMUM COST,4000,3.9243316149367567e-05,5,6450,4000,2000,1500,low,high
1,1,2,1,Bonus,1248,Yes,Rents,18,49,60,DEDUCTIBLE,IN-NETWORK,COST IN $,600,2.8463693148803832e-05,2,1600,600,200,0,low,high
4,3,4,3,Hourly,1593,No,Owns,36,55,76,OUTPATIENT SERVICES (SURGERY),OUT-OF-NETWORK,PERCENT PLAN PAYS,70,3.385510128083284e-05,15,50,70,70,80,low,high
0,1,1,1,Salaried,3990,No,Rents,6,1,2,OUT-OF-POCKET MAXIMUM,IN-NETWORK,MAXIMUM COST,6450,2.8277177217462243e-05,5,6450,4000,2000,1500,low,high
4,2,4,3,Bonus,2951,No,Owns,48,51,79,PRIMARY CARE PHYSICIAN (PCP) ,IN-NETWORK,CO-PAY IN $,20,4.138356372547844e-05,8,80,40,20,15,low,high
3,1,1,2,Hourly,3735,Yes,Owns,34,33,56,DEDUCTIBLE,TIER 1 NETWORK,COST IN $,600,2.853063266872524e-05,1,1600,600,200,0,low,high
0,1,1,0,Hourly,170,No,Rents,9,4,8,OUTPATIENT SERVICES (SURGERY),OUT-OF-NETWORK,PERCENT PLAN PAYS,50,2.760316639334936e-05,15,50,70,70,80,low,high
2,3,1,1,Hourly,4350,No,Rents,19,36,62,SPECIALIST OFFICE VISIT,IN-NETWORK,CO-PAY IN $,40,2.8462262030290928e-05,12,200,40,25,0,low,high
2,1,2,1,Hourly,152,Yes,Owns,34,38,64,PRIMARY CARE PHYSICIAN (PCP) ,IN-NETWORK,CO-PAY IN $,40,2.8130178852169477e-05,8,80,40,20,15,low,high
3,1,3,2,Salaried,4038,Yes,Rents,28,36,62,DEDUCTIBLE,IN-NETWORK,COST IN $,600,2.849331962110924e-05,2,1600,600,200,0,low,high
4,4,2,3,Salaried,792,No,Owns,50,55,84,SPECIALIST OFFICE VISIT,IN-NETWORK,CO-PAY IN $,25,3.881267585385031e-05,12,200,40,25,0,low,high
3,2,2,3,Bonus,2909,Yes,Rents,45,60,80,OUTPATIENT SERVICES (SURGERY),OUT-OF-NETWORK,PERCENT PLAN PAYS,70,3.360330652264695e-05,15,50,70,70,80,low,high
4,2,4,2,Hourly,2250,No,Owns,48,68,84,OUT-OF-POCKET MAXIMUM,TIER 1 NETWORK,MAXIMUM COST,1500,3.9610465376886816e-05,4,6450,4000,1500,1000,low,high
0,2,2,1,Salaried,3954,No,Owns,6,12,28,OUTPATIENT SERVICES (SURGERY),IN-NETWORK,PERCENT PLAN PAYS,90,5.093544418047435e-05,14,80,90,95,100,low,high
1,0,2,1,Salaried,4038,Yes,Rents,12,16,37,OUTPATIENT SERVICES (SURGERY),IN-NETWORK,PERCENT PLAN PAYS,90,5.075200327487934e-05,14,80,90,95,100,low,high
1,3,1,2,Bonus,2294,Yes,Owns,25,47,55,SPECIALIST OFFICE VISIT,IN-NETWORK,CO-PAY IN $,40,2.8405250093786697e-05,12,200,40,25,0,low,high
0,1,0,0,Hourly,4470,Yes,Owns,0,5,23,OUTPATIENT SERVICES (SURGERY),OUT-OF-NETWORK,PERCENT PLAN PAYS,50,2.768980044876356e-05,15,50,70,70,80,low,high
1,0,1,0,Hourly,152,Yes,Owns,8,6,13,URGENT CARE CENTER,OUT-OF-NETWORK,PERCENT PLAN PAYS,50,2.7311822048899454e-05,17,50,70,80,100,low,high
1,0,0,0,Hourly,2384,No,Rents,6,17,32,OUT-OF-POCKET MAXIMUM,IN-NETWORK,MAXIMUM COST,4000,3.925181756479124e-05,5,6450,4000,2000,1500,low,high
1,2,0,2,Bonus,4623,Yes,Owns,7,19,27,SPECIALIST OFFICE VISIT,TIER 1 NETWORK,CO-PAY IN $,100,3.861692881020253e-05,11,200,100,10,0,low,high
0,2,1,0,Salaried,358,No,Rents,12,16,31,URGENT CARE CENTER,OUT-OF-NETWORK,PERCENT PLAN PAYS,70,4.089121674760495e-05,17,50,70,80,100,low,high
0,0,1,0,Salaried,1919,No,Owns,4,4,5,SPECIALIST OFFICE VISIT,IN-NETWORK,CO-PAY IN $,200,2.8265339193686787e-05,12,200,40,25,0,low,high
3,3,3,3,Hourly,2879,Yes,Rents,61,60,80,TELE-MEDICINE,IN-NETWORK,CO-PAY IN $,60,3.869455724726407e-05,10,120,100,60,0,low,high
4,3,4,3,Hourly,1593,No,Owns,36,55,76,URGENT CARE CENTER,IN-NETWORK,CO-PAY IN $,30,3.8854784428328355e-05,16,75,50,30,0,low,high
2,0,0,1,Hourly,3735,Yes,Owns,15,15,31,OUTPATIENT SERVICES (SURGERY),OUT-OF-NETWORK,PERCENT PLAN PAYS,70,4.652556705067507e-05,15,50,70,70,80,low,high
0,0,0,0,Salaried,4742,No,Rents,0,6,5,SPECIALIST OFFICE VISIT,OUT-OF-NETWORK,PERCENT PLAN PAYS,50,2.7066850505172496e-05,13,50,60,70,80,low,high
1,1,1,1,Bonus,1972,Yes,Owns,38,31,55,SPECIALIST OFFICE VISIT,TIER 1 NETWORK,CO-PAY IN $,100,2.851990859335781e-05,11,200,100,10,0,low,high
0,0,0,0,Hourly,3289,No,Rents,8,1,13,SPECIALIST OFFICE VISIT,OUT-OF-NETWORK,PERCENT PLAN PAYS,50,2.7277714238117997e-05,13,50,60,70,80,low,high
0,0,2,1,Hourly,2563,Yes,Rents,15,13,50,SPECIALIST OFFICE VISIT,TIER 1 NETWORK,CO-PAY IN $,100,3.775392072396741e-05,11,200,100,10,0,low,high
3,3,2,3,Salaried,4742,No,Rents,35,65,80,SPECIALIST OFFICE VISIT,TIER 1 NETWORK,CO-PAY IN $,10,3.943208600666445e-05,11,200,100,10,0,low,high
0,1,0,0,Hourly,4470,Yes,Owns,6,15,48,URGENT CARE CENTER,OUT-OF-NETWORK,PERCENT PLAN PAYS,70,3.858090482973845e-05,17,50,70,80,100,low,high
2,0,2,0,Salaried,1366,No,Owns,14,15,31,URGENT CARE CENTER,OUT-OF-NETWORK,PERCENT PLAN PAYS,70,3.930670403814881e-05,17,50,70,80,100,low,high
1,0,0,0,Bonus,3757,No,Rents,1,2,0,DEDUCTIBLE,TIER 1 NETWORK,COST IN $,1600,2.8259154848818275e-05,1,1600,600,200,0,low,high
3,2,4,3,Hourly,2299,Yes,Owns,54,64,80,PRIMARY CARE PHYSICIAN (PCP) ,IN-NETWORK,CO-PAY IN $,20,4.118025897935682e-05,8,80,40,20,15,low,high
1,1,2,1,Salaried,1622,Yes,Rents,8,12,35,PRIMARY CARE PHYSICIAN (PCP) ,IN-NETWORK,CO-PAY IN $,40,3.911783849870344e-05,8,80,40,20,15,low,high
4,4,4,3,Salaried,83,Yes,Owns,40,75,77,SPECIALIST OFFICE VISIT,IN-NETWORK,CO-PAY IN $,25,3.812425373375772e-05,12,200,40,25,0,low,high
0,1,0,0,Salaried,358,No,Rents,5,5,5,OUTPATIENT SERVICES (SURGERY),IN-NETWORK,PERCENT PLAN PAYS,80,2.8458474524486163e-05,14,80,90,95,100,low,high
3,3,2,2,Hourly,2384,No,Rents,37,67,81,PRIMARY CARE PHYSICIAN (PCP) ,IN-NETWORK,CO-PAY IN $,20,4.0987783567618544e-05,8,80,40,20,15,low,high
2,0,1,2,Bonus,2742,No,Owns,17,20,28,SPECIALIST OFFICE VISIT,OUT-OF-NETWORK,PERCENT PLAN PAYS,60,3.909325675227549e-05,13,50,60,70,80,low,high
0,0,0,0,Hourly,2879,Yes,Rents,9,4,5,OUTPATIENT SERVICES (SURGERY),OUT-OF-NETWORK,PERCENT PLAN PAYS,50,2.7257838756709012e-05,15,50,70,70,80,low,high
2,3,3,3,Bonus,1972,Yes,Owns,62,60,80,URGENT CARE CENTER,IN-NETWORK,CO-PAY IN $,30,3.891619588131081e-05,16,75,50,30,0,low,high
0,0,1,1,Salaried,1235,Yes,Rents,7,4,8,PRIMARY CARE PHYSICIAN (PCP) ,IN-NETWORK,CO-PAY IN $,80,2.8201219467556897e-05,8,80,40,20,15,low,high
1,3,1,2,Hourly,3429,No,Rents,34,43,57,URGENT CARE CENTER,IN-NETWORK,CO-PAY IN $,50,2.8468088567002466e-05,16,75,50,30,0,low,high
0,1,0,0,Hourly,176,Yes,Rents,3,8,6,SPECIALIST OFFICE VISIT,IN-NETWORK,CO-PAY IN $,200,2.82677333693084e-05,12,200,40,25,0,low,high
0,1,1,1,Salaried,2240,Yes,Rents,8,10,10,SPECIALIST OFFICE VISIT,OUT-OF-NETWORK,PERCENT PLAN PAYS,50,2.726173908730132e-05,13,50,60,70,80,low,high
1,1,1,1,Bonus,1006,No,Owns,27,35,73,MAIL ORDER (UP TO A 90-DAY SUPPLY),,CO-PAY IN $,50,2.799269240395425e-05,20,100,50,30,10,low,high
3,3,3,2,Bonus,2793,Yes,Owns,39,48,52,URGENT CARE CENTER,IN-NETWORK,CO-PAY IN $,50,2.8204359002051275e-05,16,75,50,30,0,low,high
3,1,2,1,Bonus,458,No,Rents,25,43,57,DEDUCTIBLE,IN-NETWORK,COST IN $,600,2.8425543516860618e-05,2,1600,600,200,0,low,high
1,2,2,0,Salaried,1012,Yes,Owns,15,13,50,TELE-MEDICINE,IN-NETWORK,CO-PAY IN $,100,3.829371909878101e-05,10,120,100,60,0,low,high
0,2,1,0,Salaried,358,No,Rents,12,16,31,MAIL ORDER (UP TO A 90-DAY SUPPLY),,CO-PAY IN $,50,3.91969755914056e-05,20,100,50,30,10,low,high
4,3,2,4,Salaried,4377,No,Rents,46,73,76,URGENT CARE CENTER,OUT-OF-NETWORK,PERCENT PLAN PAYS,80,3.8580691092117744e-05,17,50,70,80,100,low,high
3,1,2,3,Bonus,2742,No,Owns,39,50,53,OUT-OF-POCKET MAXIMUM,TIER 1 NETWORK,MAXIMUM COST,4000,2.876701822964867e-05,4,6450,4000,1500,1000,low,high
0,0,0,1,Bonus,4271,No,Rents,9,16,37,DEDUCTIBLE,IN-NETWORK,COST IN $,600,3.9815553226502794e-05,2,1600,600,200,0,low,high
3,3,2,2,Bonus,1440,Yes,Owns,46,75,83,OUTPATIENT SERVICES (SURGERY),OUT-OF-NETWORK,PERCENT PLAN PAYS,70,3.3659916583111125e-05,15,50,70,70,80,low,high
2,0,2,1,Hourly,1593,No,Owns,5,13,27,MAIL ORDER (UP TO A 90-DAY SUPPLY),,CO-PAY IN $,50,3.914565255961967e-05,20,100,50,30,10,low,high
1,1,0,0,Hourly,4350,No,Rents,2,5,12,OUT-OF-POCKET MAXIMUM,IN-NETWORK,MAXIMUM COST,6450,2.8259089570245977e-05,5,6450,4000,2000,1500,low,high
2,2,1,1,Salaried,4671,Yes,Rents,33,23,53,OUTPATIENT SERVICES (SURGERY),IN-NETWORK,PERCENT PLAN PAYS,90,2.976292705703627e-05,14,80,90,95,100,low,high
2,2,1,1,Bonus,2804,No,Owns,26,20,55,SPECIALIST OFFICE VISIT,IN-NETWORK,CO-PAY IN $,40,2.865532502220604e-05,12,200,40,25,0,low,high
3,2,4,4,Salaried,1235,Yes,Rents,55,60,83,OUT-OF-POCKET MAXIMUM,IN-NETWORK,MAXIMUM COST,2000,3.944803162222593e-05,5,6450,4000,2000,1500,low,high
3,3,4,3,Salaried,1622,Yes,Rents,42,55,84,URGENT CARE CENTER,OUT-OF-NETWORK,PERCENT PLAN PAYS,80,4.0045343137617875e-05,17,50,70,80,100,low,high
3,3,2,2,Bonus,489,No,Rents,45,51,79,RETAIL PHARMACY (UP TO A 30-DAY SUPPLY),GENERIC,CO-PAY IN $,10,4.477617502750616e-05,18,20,15,10,10,low,high
1,1,2,1,Salaried,1919,No,Owns,25,33,56,OUTPATIENT SERVICES (SURGERY),OUT-OF-NETWORK,PERCENT PLAN PAYS,70,3.3662727303491755e-05,15,50,70,70,80,low,high
0,2,0,1,Hourly,4519,Yes,Owns,11,20,28,URGENT CARE CENTER,IN-NETWORK,CO-PAY IN $,50,3.876145366357418e-05,16,75,50,30,0,low,high
3,1,3,1,Hourly,1593,No,Owns,16,25,52,DEDUCTIBLE,TIER 1 NETWORK,COST IN $,600,2.8387303079655768e-05,1,1600,600,200,0,low,high
1,2,1,1,Hourly,4470,Yes,Owns,16,35,73,SPECIALIST OFFICE VISIT,TIER 1 NETWORK,CO-PAY IN $,100,2.842995692507356e-05,11,200,100,10,0,low,high
2,2,3,3,Bonus,1962,No,Rents,15,41,60,RETAIL PHARMACY (UP TO A 30-DAY SUPPLY),GENERIC,CO-PAY IN $,15,2.811856545534105e-05,18,20,15,10,10,low,high
0,2,0,1,Bonus,2294,Yes,Owns,10,19,30,TELE-MEDICINE,IN-NETWORK,CO-PAY IN $,100,3.8980510503356225e-05,10,120,100,60,0,low,high
1,2,0,2,Salaried,3601,No,Owns,6,14,29,SPECIALIST OFFICE VISIT,IN-NETWORK,CO-PAY IN $,40,3.87873247105678e-05,12,200,40,25,0,low,high
2,3,3,3,Bonus,1972,Yes,Owns,62,60,80,PRIMARY CARE PHYSICIAN (PCP) ,IN-NETWORK,CO-PAY IN $,20,4.130548998450181e-05,8,80,40,20,15,low,high
3,4,4,3,Salaried,912,Yes,Rents,61,58,79,SPECIALIST OFFICE VISIT,IN-NETWORK,CO-PAY IN $,25,3.852555627933154e-05,12,200,40,25,0,low,high
4,4,2,2,Bonus,1139,No,Owns,52,65,80,OUTPATIENT SERVICES (SURGERY),IN-NETWORK,PERCENT PLAN PAYS,95,3.896263151603769e-05,14,80,90,95,100,low,high
3,3,3,2,Salaried,153,Yes,Owns,36,61,80,OUTPATIENT SERVICES (SURGERY),IN-NETWORK,PERCENT PLAN PAYS,95,5.149216141439279e-05,14,80,90,95,100,low,high
3,1,2,3,Bonus,144,Yes,Owns,24,47,55,OUTPATIENT SERVICES (SURGERY),OUT-OF-NETWORK,PERCENT PLAN PAYS,70,3.388384562383709e-05,15,50,70,70,80,low,high
3,4,4,4,Bonus,2810,Yes,Owns,58,74,85,SPECIALIST OFFICE VISIT,OUT-OF-NETWORK,PERCENT PLAN PAYS,70,3.91927033539073e-05,13,50,60,70,80,low,high
0,0,1,0,Salaried,2175,No,Owns,8,10,8,URGENT CARE CENTER,OUT-OF-NETWORK,PERCENT PLAN PAYS,50,2.7554058550027227e-05,17,50,70,80,100,low,high
1,0,0,1,Bonus,2742,No,Owns,10,10,2,SPECIALIST OFFICE VISIT,OUT-OF-NETWORK,PERCENT PLAN PAYS,50,2.7140672975386576e-05,13,50,60,70,80,low,high
0,0,1,1,Hourly,2879,Yes,Rents,16,14,30,PRIMARY CARE PHYSICIAN (PCP) ,IN-NETWORK,CO-PAY IN $,40,3.899875375189591e-05,8,80,40,20,15,low,high
1,0,1,0,Hourly,2250,No,Owns,4,7,9,OUT-OF-POCKET MAXIMUM,IN-NETWORK,MAXIMUM COST,6450,2.8258080738756063e-05,5,6450,4000,2000,1500,low,high
1,0,2,0,Hourly,3681,Yes,Owns,6,13,27,URGENT CARE CENTER,OUT-OF-NETWORK,PERCENT PLAN PAYS,70,3.918871373978068e-05,17,50,70,80,100,low,high
4,3,2,4,Salaried,4377,No,Rents,46,73,76,URGENT CARE CENTER,IN-NETWORK,CO-PAY IN $,30,3.834897463925807e-05,16,75,50,30,0,low,high
3,2,1,3,Salaried,4377,No,Rents,24,48,52,OUTPATIENT SERVICES (SURGERY),OUT-OF-NETWORK,PERCENT PLAN PAYS,70,3.363332767782243e-05,15,50,70,70,80,low,high
1,0,1,0,Bonus,458,No,Rents,4,8,6,URGENT CARE CENTER,OUT-OF-NETWORK,PERCENT PLAN PAYS,50,2.754339526443638e-05,17,50,70,80,100,low,high
4,2,4,2,Salaried,1855,No,Rents,63,74,85,MAIL ORDER (UP TO A 90-DAY SUPPLY),,CO-PAY IN $,30,3.8079498132376445e-05,20,100,50,30,10,low,high
0,2,1,0,Hourly,3337,No,Rents,7,19,30,TELE-MEDICINE,IN-NETWORK,CO-PAY IN $,100,3.901564269824758e-05,10,120,100,60,0,low,high
1,1,1,1,Bonus,2363,Yes,Rents,29,36,56,SPECIALIST OFFICE VISIT,OUT-OF-NETWORK,PERCENT PLAN PAYS,60,2.8605561888355662e-05,13,50,60,70,80,low,high
2,2,1,2,Salaried,3664,No,Owns,7,16,39,OUT-OF-POCKET MAXIMUM,TIER 1 NETWORK,MAXIMUM COST,4000,3.933253309465627e-05,4,6450,4000,1500,1000,low,high
3,3,3,4,Bonus,4027,Yes,Rents,43,60,78,OUTPATIENT SERVICES (SURGERY),OUT-OF-NETWORK,PERCENT PLAN PAYS,70,3.3754101657925055e-05,15,50,70,70,80,low,high
2,1,0,0,Bonus,1139,No,Owns,13,16,31,OUT-OF-POCKET MAXIMUM,IN-NETWORK,MAXIMUM COST,4000,3.931143685022457e-05,5,6450,4000,2000,1500,low,high
0,0,1,0,Salaried,1919,No,Owns,4,4,5,MAIL ORDER (UP TO A 90-DAY SUPPLY),,CO-PAY IN $,100,2.812152424645753e-05,20,100,50,30,10,low,high
0,1,1,1,Salaried,3990,No,Rents,6,1,2,PRIMARY CARE PHYSICIAN (PCP) ,IN-NETWORK,CO-PAY IN $,80,2.8255090909412806e-05,8,80,40,20,15,low,high
3,4,3,2,Salaried,358,No,Rents,50,64,80,OUT-OF-POCKET MAXIMUM,IN-NETWORK,MAXIMUM COST,2000,3.948328629302839e-05,5,6450,4000,2000,1500,low,high
1,1,0,0,Bonus,2404,Yes,Owns,5,4,8,OUT-OF-POCKET MAXIMUM,TIER 1 NETWORK,MAXIMUM COST,6450,2.820830506789653e-05,4,6450,4000,1500,1000,low,high
3,3,3,2,Hourly,4605,Yes,Rents,46,65,88,DEDUCTIBLE,TIER 1 NETWORK,COST IN $,200,4.002228766396577e-05,1,1600,600,200,0,low,high
2,0,0,0,Hourly,4826,No,Owns,10,15,48,DEDUCTIBLE,TIER 1 NETWORK,COST IN $,600,3.961931653193593e-05,1,1600,600,200,0,low,high
3,1,3,1,Bonus,2951,No,Owns,26,20,55,DEDUCTIBLE,TIER 1 NETWORK,COST IN $,600,2.846831232705798e-05,1,1600,600,200,0,low,high
3,3,4,3,Bonus,3179,No,Rents,42,56,75,OUT-OF-POCKET MAXIMUM,IN-NETWORK,MAXIMUM COST,2000,3.957177416634696e-05,5,6450,4000,2000,1500,low,high
3,2,1,1,Bonus,1139,No,Owns,29,38,56,OUT-OF-POCKET MAXIMUM,TIER 1 NETWORK,MAXIMUM COST,4000,2.8605577621419027e-05,4,6450,4000,1500,1000,low,high
4,3,4,4,Salaried,4038,Yes,Rents,51,64,87,DEDUCTIBLE,TIER 1 NETWORK,COST IN $,200,3.983324481723331e-05,1,1600,600,200,0,low,high
1,2,2,0,Salaried,1012,Yes,Owns,15,13,50,OUTPATIENT SERVICES (SURGERY),OUT-OF-NETWORK,PERCENT PLAN PAYS,70,4.8053660834617526e-05,15,50,70,70,80,low,high
2,3,3,4,Salaried,2062,No,Rents,40,72,79,DEDUCTIBLE,IN-NETWORK,COST IN $,200,4.028605827306626e-05,2,1600,600,200,0,low,high
1,2,0,1,Bonus,4199,No,Owns,14,17,32,MAIL ORDER (UP TO A 90-DAY SUPPLY),,CO-PAY IN $,50,3.925115185961053e-05,20,100,50,30,10,low,high
0,0,0,1,Hourly,3289,No,Rents,15,12,39,SPECIALIST OFFICE VISIT,IN-NETWORK,CO-PAY IN $,40,3.8839360975256175e-05,12,200,40,25,0,low,high
1,0,2,0,Bonus,1856,Yes,Rents,14,11,30,OUTPATIENT SERVICES (SURGERY),OUT-OF-NETWORK,PERCENT PLAN PAYS,70,4.667267569476269e-05,15,50,70,70,80,low,high
0,0,0,0,Bonus,2363,Yes,Rents,6,5,5,URGENT CARE CENTER,OUT-OF-NETWORK,PERCENT PLAN PAYS,50,2.7880382645788563e-05,17,50,70,80,100,low,high
1,1,0,0,Salaried,792,No,Owns,5,1,9,URGENT CARE CENTER,IN-NETWORK,CO-PAY IN $,75,2.83157809660405e-05,16,75,50,30,0,low,high
2,2,1,1,Salaried,4671,Yes,Rents,33,23,53,OUT-OF-POCKET MAXIMUM,IN-NETWORK,MAXIMUM COST,4000,2.8441371569262383e-05,5,6450,4000,2000,1500,low,high
2,0,1,0,Hourly,2250,No,Owns,11,17,35,SPECIALIST OFFICE VISIT,IN-NETWORK,CO-PAY IN $,40,3.879396256549094e-05,12,200,40,25,0,low,high
2,3,1,3,Salaried,3601,No,Owns,17,31,54,MAIL ORDER (UP TO A 90-DAY SUPPLY),,CO-PAY IN $,50,2.7861484759915375e-05,20,100,50,30,10,low,high
3,3,4,3,Hourly,2547,Yes,Owns,55,64,87,PRIMARY CARE PHYSICIAN (PCP) ,IN-NETWORK,CO-PAY IN $,20,4.11032005420426e-05,8,80,40,20,15,low,high
0,0,1,1,Salaried,1235,Yes,Rents,7,4,8,SPECIALIST OFFICE VISIT,OUT-OF-NETWORK,PERCENT PLAN PAYS,50,2.8507519099749273e-05,13,50,60,70,80,low,high
1,0,0,0,Salaried,2852,Yes,Rents,1,5,5,SPECIALIST OFFICE VISIT,IN-NETWORK,CO-PAY IN $,200,2.831437030897253e-05,12,200,40,25,0,low,high
3,4,2,3,Hourly,4519,Yes,Owns,48,75,77,RETAIL PHARMACY (UP TO A 30-DAY SUPPLY),GENERIC,CO-PAY IN $,10,4.491372783919251e-05,18,20,15,10,10,low,high
4,4,3,4,Salaried,3601,No,Owns,38,60,78,URGENT CARE CENTER,OUT-OF-NETWORK,PERCENT PLAN PAYS,80,3.936427545066163e-05,17,50,70,80,100,low,high
0,1,1,1,Salaried,3990,No,Rents,6,1,2,SPECIALIST OFFICE VISIT,IN-NETWORK,CO-PAY IN $,200,2.8244749178798553e-05,12,200,40,25,0,low,high
1,2,3,2,Bonus,2810,Yes,Owns,35,49,60,OUTPATIENT SERVICES (SURGERY),IN-NETWORK,PERCENT PLAN PAYS,90,2.9570236166925625e-05,14,80,90,95,100,low,high
2,2,3,3,Bonus,3409,Yes,Rents,54,58,79,SPECIALIST OFFICE VISIT,TIER 1 NETWORK,CO-PAY IN $,10,3.9408277794327525e-05,11,200,100,10,0,low,high
0,0,0,0,Hourly,4605,Yes,Rents,4,6,13,DEDUCTIBLE,TIER 1 NETWORK,COST IN $,1600,2.828116514617569e-05,1,1600,600,200,0,low,high
1,0,0,0,Hourly,3735,Yes,Owns,8,4,5,DEDUCTIBLE,TIER 1 NETWORK,COST IN $,1600,2.8281486422036597e-05,1,1600,600,200,0,low,high
2,3,3,3,Salaried,1214,No,Owns,37,67,81,DEDUCTIBLE,IN-NETWORK,COST IN $,200,4.030579642676541e-05,2,1600,600,200,0,low,high
