Unnamed: 0,type,prompt,action1,casualty_name,casualty_age,casualty_sex,casualty_rank,injury_type,injury_severity,injury_location,mission,denial,risktol,timeurg
166,SelectTreatment,"You decide to treat casualty D first, which treatment do you apply?",CHECK_ALL_VITALS None None None,casualty-D,40,M,Civilian,SHRAPNEL,0.25,RIGHT_FACE,2,-3,2,8
166,SelectTreatment,"You decide to treat casualty D first, which treatment do you apply?",CHECK_ALL_VITALS None None None,casualty-D,40,M,Civilian,SHRAPNEL,0.25,RIGHT_FACE,2,5,3,8
166,SelectTreatment,"You decide to treat casualty D first, which treatment do you apply?",CHECK_ALL_VITALS None None None,casualty-D,40,M,Civilian,SHRAPNEL,0.25,RIGHT_FACE,2,9,12,8
166,SelectTreatment,"You decide to treat casualty D first, which treatment do you apply?",CHECK_ALL_VITALS None None None,casualty-D,40,M,Civilian,SHRAPNEL,0.25,RIGHT_FACE,8,3,7,7
166,SelectTreatment,"You decide to treat casualty D first, which treatment do you apply?",CHECK_ALL_VITALS None None None,casualty-D,40,M,Civilian,SHRAPNEL,0.25,RIGHT_FACE,-4,3,7,9
166,SelectTreatment,"You decide to treat casualty D first, which treatment do you apply?",CHECK_ALL_VITALS None None None,casualty-D,40,M,Civilian,SHRAPNEL,0.25,RIGHT_FACE,-2,3,7,16
166,SelectTreatment,"You decide to treat casualty D first, which treatment do you apply?",CHECK_ALL_VITALS None None None,casualty-D,40,M,Civilian,SHRAPNEL,0.25,RIGHT_FACE,6,3,7,0
166,SelectTreatment,"You decide to treat casualty D first, which treatment do you apply?",CHECK_ALL_VITALS None None None,casualty-D,40,M,Civilian,SHRAPNEL,0.25,RIGHT_FACE,6,3,7,9
166,SelectTreatment,"You decide to treat casualty D first, which treatment do you apply?",CHECK_ALL_VITALS None None None,casualty-D,40,M,Civilian,SHRAPNEL,0.25,RIGHT_FACE,-2,3,7,7
166,SelectTreatment,"You decide to treat casualty D first, which treatment do you apply?",CHECK_ALL_VITALS None None None,casualty-D,40,M,Civilian,SHRAPNEL,0.25,RIGHT_FACE,-1,3,7,7
166,SelectTreatment,"You decide to treat casualty D first, which treatment do you apply?",CHECK_ALL_VITALS None None None,casualty-D,40,M,Civilian,SHRAPNEL,0.25,RIGHT_FACE,5,3,7,12
166,SelectTreatment,"You decide to treat casualty D first, which treatment do you apply?",CHECK_ALL_VITALS None None None,casualty-D,40,M,Civilian,SHRAPNEL,0.25,RIGHT_FACE,-1,3,7,4
166,SelectTreatment,"You decide to treat casualty D first, which treatment do you apply?",CHECK_ALL_VITALS None None None,casualty-D,40,M,Civilian,SHRAPNEL,0.25,RIGHT_FACE,5,3,7,9
166,SelectTreatment,"You decide to treat casualty D first, which treatment do you apply?",CHECK_ALL_VITALS None None None,casualty-D,40,M,Civilian,SHRAPNEL,0.25,RIGHT_FACE,2,3,13,7
166,SelectTreatment,"You decide to treat casualty D first, which treatment do you apply?",CHECK_ALL_VITALS None None None,casualty-D,40,M,Civilian,SHRAPNEL,0.25,RIGHT_FACE,2,3,8,7
166,SelectTreatment,"You decide to treat casualty D first, which treatment do you apply?",CHECK_ALL_VITALS None None None,casualty-D,40,M,Civilian,SHRAPNEL,0.25,RIGHT_FACE,2,3,5,4
166,SelectTreatment,"You decide to treat casualty D first, which treatment do you apply?",CHECK_ALL_VITALS None None None,casualty-D,40,M,Civilian,SHRAPNEL,0.25,RIGHT_FACE,2,3,11,9
166,SelectTreatment,"You decide to treat casualty D first, which treatment do you apply?",CHECK_ALL_VITALS None None None,casualty-D,40,M,Civilian,SHRAPNEL,0.25,RIGHT_FACE,2,3,8,7
166,SelectTreatment,"You decide to treat casualty D first, which treatment do you apply?",CHECK_ALL_VITALS None None None,casualty-D,40,M,Civilian,SHRAPNEL,0.25,RIGHT_FACE,2,3,6,9
166,SelectTreatment,"You decide to treat casualty D first, which treatment do you apply?",CHECK_ALL_VITALS None None None,casualty-D,40,M,Civilian,SHRAPNEL,0.25,RIGHT_FACE,2,3,3,7
166,SelectTreatment,"You decide to treat casualty D first, which treatment do you apply?",CHECK_ALL_VITALS None None None,casualty-D,40,M,Civilian,SHRAPNEL,0.25,RIGHT_FACE,2,3,8,13
166,SelectTreatment,"You decide to treat casualty D first, which treatment do you apply?",CHECK_ALL_VITALS None None None,casualty-D,40,M,Civilian,SHRAPNEL,0.25,RIGHT_FACE,2,0,7,4
166,SelectTreatment,"You decide to treat casualty D first, which treatment do you apply?",CHECK_ALL_VITALS None None None,casualty-D,40,M,Civilian,SHRAPNEL,0.25,RIGHT_FACE,2,6,7,12
166,SelectTreatment,"You decide to treat casualty D first, which treatment do you apply?",CHECK_ALL_VITALS None None None,casualty-D,40,M,Civilian,SHRAPNEL,0.25,RIGHT_FACE,2,-3,7,13
166,SelectTreatment,"You decide to treat casualty D first, which treatment do you apply?",CHECK_ALL_VITALS None None None,casualty-D,40,M,Civilian,SHRAPNEL,0.25,RIGHT_FACE,2,9,7,3
166,SelectTreatment,"You decide to treat casualty D first, which treatment do you apply?",CHECK_ALL_VITALS None None None,casualty-D,40,M,Civilian,SHRAPNEL,0.25,RIGHT_FACE,2,-3,7,9
166,SelectTreatment,"You decide to treat casualty D first, which treatment do you apply?",CHECK_ALL_VITALS None None None,casualty-D,40,M,Civilian,SHRAPNEL,0.25,RIGHT_FACE,2,9,7,7
166,SelectTreatment,"You decide to treat casualty D first, which treatment do you apply?",CHECK_ALL_VITALS None None None,casualty-D,40,M,Civilian,SHRAPNEL,0.25,RIGHT_FACE,2,4,7,5
166,SelectTreatment,"You decide to treat casualty D first, which treatment do you apply?",CHECK_ALL_VITALS None None None,casualty-D,40,M,Civilian,SHRAPNEL,0.25,RIGHT_FACE,2,2,7,11
166,SelectTreatment,"You decide to treat casualty D first, which treatment do you apply?",CHECK_ALL_VITALS None None None,casualty-D,40,M,Civilian,SHRAPNEL,0.25,RIGHT_FACE,2,2,7,14
166,SelectTreatment,"You decide to treat casualty D first, which treatment do you apply?",CHECK_ALL_VITALS None None None,casualty-D,40,M,Civilian,SHRAPNEL,0.25,RIGHT_FACE,2,4,7,2
168,SelectTreatment,"You decide to treat casualty D first, which treatment do you apply?",CHECK_ALL_VITALS None None None,casualty-D,40,M,Civilian,SHRAPNEL,0.25,RIGHT_FACE,9,3,7,8
168,SelectTreatment,"You decide to treat casualty D first, which treatment do you apply?",CHECK_ALL_VITALS None None None,casualty-D,40,M,Civilian,SHRAPNEL,0.25,RIGHT_FACE,6,3,5,8
168,SelectTreatment,"You decide to treat casualty D first, which treatment do you apply?",CHECK_ALL_VITALS None None None,casualty-D,40,M,Civilian,SHRAPNEL,0.25,RIGHT_FACE,7,3,4,8
168,SelectTreatment,"You decide to treat casualty D first, which treatment do you apply?",CHECK_ALL_VITALS None None None,casualty-D,40,M,Civilian,SHRAPNEL,0.25,RIGHT_FACE,5,3,4,8
168,SelectTreatment,"You decide to treat casualty D first, which treatment do you apply?",CHECK_ALL_VITALS None None None,casualty-D,40,M,Civilian,SHRAPNEL,0.25,RIGHT_FACE,-1,3,5,8
168,SelectTreatment,"You decide to treat casualty D first, which treatment do you apply?",CHECK_ALL_VITALS None None None,casualty-D,40,M,Civilian,SHRAPNEL,0.25,RIGHT_FACE,1,3,8,8
168,SelectTreatment,"You decide to treat casualty D first, which treatment do you apply?",CHECK_ALL_VITALS None None None,casualty-D,40,M,Civilian,SHRAPNEL,0.25,RIGHT_FACE,3,3,8,8
168,SelectTreatment,"You decide to treat casualty D first, which treatment do you apply?",CHECK_ALL_VITALS None None None,casualty-D,40,M,Civilian,SHRAPNEL,0.25,RIGHT_FACE,2,3,7,8
168,SelectTreatment,"You decide to treat casualty D first, which treatment do you apply?",CHECK_ALL_VITALS None None None,casualty-D,40,M,Civilian,SHRAPNEL,0.25,RIGHT_FACE,4,-3,7,8
168,SelectTreatment,"You decide to treat casualty D first, which treatment do you apply?",CHECK_ALL_VITALS None None None,casualty-D,40,M,Civilian,SHRAPNEL,0.25,RIGHT_FACE,4,-2,1,8
168,SelectTreatment,"You decide to treat casualty D first, which treatment do you apply?",CHECK_ALL_VITALS None None None,casualty-D,40,M,Civilian,SHRAPNEL,0.25,RIGHT_FACE,4,-3,7,8
168,SelectTreatment,"You decide to treat casualty D first, which treatment do you apply?",CHECK_ALL_VITALS None None None,casualty-D,40,M,Civilian,SHRAPNEL,0.25,RIGHT_FACE,4,9,5,8
168,SelectTreatment,"You decide to treat casualty D first, which treatment do you apply?",CHECK_ALL_VITALS None None None,casualty-D,40,M,Civilian,SHRAPNEL,0.25,RIGHT_FACE,4,8,11,8
168,SelectTreatment,"You decide to treat casualty D first, which treatment do you apply?",CHECK_ALL_VITALS None None None,casualty-D,40,M,Civilian,SHRAPNEL,0.25,RIGHT_FACE,4,9,5,8
168,SelectTreatment,"You decide to treat casualty D first, which treatment do you apply?",CHECK_ALL_VITALS None None None,casualty-D,40,M,Civilian,SHRAPNEL,0.25,RIGHT_FACE,4,-3,7,8
168,SelectTreatment,"You decide to treat casualty D first, which treatment do you apply?",CHECK_ALL_VITALS None None None,casualty-D,40,M,Civilian,SHRAPNEL,0.25,RIGHT_FACE,4,7,11,8
168,SelectTreatment,"You decide to treat casualty D first, which treatment do you apply?",CHECK_ALL_VITALS None None None,casualty-D,40,M,Civilian,SHRAPNEL,0.25,RIGHT_FACE,4,-1,1,8
168,SelectTreatment,"You decide to treat casualty D first, which treatment do you apply?",CHECK_ALL_VITALS None None None,casualty-D,40,M,Civilian,SHRAPNEL,0.25,RIGHT_FACE,4,9,5,8
168,SelectTreatment,"You decide to treat casualty D first, which treatment do you apply?",CHECK_ALL_VITALS None None None,casualty-D,40,M,Civilian,SHRAPNEL,0.25,RIGHT_FACE,4,-2,7,8
168,SelectTreatment,"You decide to treat casualty D first, which treatment do you apply?",CHECK_ALL_VITALS None None None,casualty-D,40,M,Civilian,SHRAPNEL,0.25,RIGHT_FACE,4,8,5,8
168,SelectTreatment,"You decide to treat casualty D first, which treatment do you apply?",CHECK_ALL_VITALS None None None,casualty-D,40,M,Civilian,SHRAPNEL,0.25,RIGHT_FACE,4,1,10,8
168,SelectTreatment,"You decide to treat casualty D first, which treatment do you apply?",CHECK_ALL_VITALS None None None,casualty-D,40,M,Civilian,SHRAPNEL,0.25,RIGHT_FACE,4,-3,1,8
168,SelectTreatment,"You decide to treat casualty D first, which treatment do you apply?",CHECK_ALL_VITALS None None None,casualty-D,40,M,Civilian,SHRAPNEL,0.25,RIGHT_FACE,4,5,2,8
168,SelectTreatment,"You decide to treat casualty D first, which treatment do you apply?",CHECK_ALL_VITALS None None None,casualty-D,40,M,Civilian,SHRAPNEL,0.25,RIGHT_FACE,4,9,11,8
168,SelectTreatment,"You decide to treat casualty D first, which treatment do you apply?",CHECK_ALL_VITALS None None None,casualty-D,40,M,Civilian,SHRAPNEL,0.25,RIGHT_FACE,10,3,6,7
168,SelectTreatment,"You decide to treat casualty D first, which treatment do you apply?",CHECK_ALL_VITALS None None None,casualty-D,40,M,Civilian,SHRAPNEL,0.25,RIGHT_FACE,-2,3,6,9
168,SelectTreatment,"You decide to treat casualty D first, which treatment do you apply?",CHECK_ALL_VITALS None None None,casualty-D,40,M,Civilian,SHRAPNEL,0.25,RIGHT_FACE,0,3,6,16
168,SelectTreatment,"You decide to treat casualty D first, which treatment do you apply?",CHECK_ALL_VITALS None None None,casualty-D,40,M,Civilian,SHRAPNEL,0.25,RIGHT_FACE,8,3,6,0
168,SelectTreatment,"You decide to treat casualty D first, which treatment do you apply?",CHECK_ALL_VITALS None None None,casualty-D,40,M,Civilian,SHRAPNEL,0.25,RIGHT_FACE,8,3,6,9
168,SelectTreatment,"You decide to treat casualty D first, which treatment do you apply?",CHECK_ALL_VITALS None None None,casualty-D,40,M,Civilian,SHRAPNEL,0.25,RIGHT_FACE,0,3,6,7
168,SelectTreatment,"You decide to treat casualty D first, which treatment do you apply?",CHECK_ALL_VITALS None None None,casualty-D,40,M,Civilian,SHRAPNEL,0.25,RIGHT_FACE,1,3,6,7
168,SelectTreatment,"You decide to treat casualty D first, which treatment do you apply?",CHECK_ALL_VITALS None None None,casualty-D,40,M,Civilian,SHRAPNEL,0.25,RIGHT_FACE,7,3,6,12
168,SelectTreatment,"You decide to treat casualty D first, which treatment do you apply?",CHECK_ALL_VITALS None None None,casualty-D,40,M,Civilian,SHRAPNEL,0.25,RIGHT_FACE,1,3,6,4
168,SelectTreatment,"You decide to treat casualty D first, which treatment do you apply?",CHECK_ALL_VITALS None None None,casualty-D,40,M,Civilian,SHRAPNEL,0.25,RIGHT_FACE,7,3,6,9
168,SelectTreatment,"You decide to treat casualty D first, which treatment do you apply?",CHECK_ALL_VITALS None None None,casualty-D,40,M,Civilian,SHRAPNEL,0.25,RIGHT_FACE,4,3,12,7
168,SelectTreatment,"You decide to treat casualty D first, which treatment do you apply?",CHECK_ALL_VITALS None None None,casualty-D,40,M,Civilian,SHRAPNEL,0.25,RIGHT_FACE,4,3,7,7
168,SelectTreatment,"You decide to treat casualty D first, which treatment do you apply?",CHECK_ALL_VITALS None None None,casualty-D,40,M,Civilian,SHRAPNEL,0.25,RIGHT_FACE,4,3,4,4
168,SelectTreatment,"You decide to treat casualty D first, which treatment do you apply?",CHECK_ALL_VITALS None None None,casualty-D,40,M,Civilian,SHRAPNEL,0.25,RIGHT_FACE,4,3,10,9
168,SelectTreatment,"You decide to treat casualty D first, which treatment do you apply?",CHECK_ALL_VITALS None None None,casualty-D,40,M,Civilian,SHRAPNEL,0.25,RIGHT_FACE,4,3,7,7
168,SelectTreatment,"You decide to treat casualty D first, which treatment do you apply?",CHECK_ALL_VITALS None None None,casualty-D,40,M,Civilian,SHRAPNEL,0.25,RIGHT_FACE,4,3,5,9
168,SelectTreatment,"You decide to treat casualty D first, which treatment do you apply?",CHECK_ALL_VITALS None None None,casualty-D,40,M,Civilian,SHRAPNEL,0.25,RIGHT_FACE,4,3,2,7
168,SelectTreatment,"You decide to treat casualty D first, which treatment do you apply?",CHECK_ALL_VITALS None None None,casualty-D,40,M,Civilian,SHRAPNEL,0.25,RIGHT_FACE,4,3,7,13
168,SelectTreatment,"You decide to treat casualty D first, which treatment do you apply?",CHECK_ALL_VITALS None None None,casualty-D,40,M,Civilian,SHRAPNEL,0.25,RIGHT_FACE,4,0,6,4
168,SelectTreatment,"You decide to treat casualty D first, which treatment do you apply?",CHECK_ALL_VITALS None None None,casualty-D,40,M,Civilian,SHRAPNEL,0.25,RIGHT_FACE,4,6,6,12
168,SelectTreatment,"You decide to treat casualty D first, which treatment do you apply?",CHECK_ALL_VITALS None None None,casualty-D,40,M,Civilian,SHRAPNEL,0.25,RIGHT_FACE,4,-3,6,13
168,SelectTreatment,"You decide to treat casualty D first, which treatment do you apply?",CHECK_ALL_VITALS None None None,casualty-D,40,M,Civilian,SHRAPNEL,0.25,RIGHT_FACE,4,9,6,3
168,SelectTreatment,"You decide to treat casualty D first, which treatment do you apply?",CHECK_ALL_VITALS None None None,casualty-D,40,M,Civilian,SHRAPNEL,0.25,RIGHT_FACE,4,-3,6,9
168,SelectTreatment,"You decide to treat casualty D first, which treatment do you apply?",CHECK_ALL_VITALS None None None,casualty-D,40,M,Civilian,SHRAPNEL,0.25,RIGHT_FACE,4,9,6,7
168,SelectTreatment,"You decide to treat casualty D first, which treatment do you apply?",CHECK_ALL_VITALS None None None,casualty-D,40,M,Civilian,SHRAPNEL,0.25,RIGHT_FACE,4,4,6,5
168,SelectTreatment,"You decide to treat casualty D first, which treatment do you apply?",CHECK_ALL_VITALS None None None,casualty-D,40,M,Civilian,SHRAPNEL,0.25,RIGHT_FACE,4,2,6,11
168,SelectTreatment,"You decide to treat casualty D first, which treatment do you apply?",CHECK_ALL_VITALS None None None,casualty-D,40,M,Civilian,SHRAPNEL,0.25,RIGHT_FACE,4,2,6,14
168,SelectTreatment,"You decide to treat casualty D first, which treatment do you apply?",CHECK_ALL_VITALS None None None,casualty-D,40,M,Civilian,SHRAPNEL,0.25,RIGHT_FACE,4,4,6,2
169,SelectTreatment,"You decide to treat casualty D first, which treatment do you apply?",CHECK_ALL_VITALS None None None,casualty-D,40,M,Civilian,SHRAPNEL,0.25,RIGHT_FACE,8,3,3,8
169,SelectTreatment,"You decide to treat casualty D first, which treatment do you apply?",CHECK_ALL_VITALS None None None,casualty-D,40,M,Civilian,SHRAPNEL,0.25,RIGHT_FACE,5,3,1,8
169,SelectTreatment,"You decide to treat casualty D first, which treatment do you apply?",CHECK_ALL_VITALS None None None,casualty-D,40,M,Civilian,SHRAPNEL,0.25,RIGHT_FACE,6,3,0,8
169,SelectTreatment,"You decide to treat casualty D first, which treatment do you apply?",CHECK_ALL_VITALS None None None,casualty-D,40,M,Civilian,SHRAPNEL,0.25,RIGHT_FACE,4,3,0,8
169,SelectTreatment,"You decide to treat casualty D first, which treatment do you apply?",CHECK_ALL_VITALS None None None,casualty-D,40,M,Civilian,SHRAPNEL,0.25,RIGHT_FACE,-2,3,1,8
169,SelectTreatment,"You decide to treat casualty D first, which treatment do you apply?",CHECK_ALL_VITALS None None None,casualty-D,40,M,Civilian,SHRAPNEL,0.25,RIGHT_FACE,0,3,4,8
169,SelectTreatment,"You decide to treat casualty D first, which treatment do you apply?",CHECK_ALL_VITALS None None None,casualty-D,40,M,Civilian,SHRAPNEL,0.25,RIGHT_FACE,2,3,4,8
169,SelectTreatment,"You decide to treat casualty D first, which treatment do you apply?",CHECK_ALL_VITALS None None None,casualty-D,40,M,Civilian,SHRAPNEL,0.25,RIGHT_FACE,1,3,3,8
169,SelectTreatment,"You decide to treat casualty D first, which treatment do you apply?",CHECK_ALL_VITALS None None None,casualty-D,40,M,Civilian,SHRAPNEL,0.25,RIGHT_FACE,3,-3,3,8
169,SelectTreatment,"You decide to treat casualty D first, which treatment do you apply?",CHECK_ALL_VITALS None None None,casualty-D,40,M,Civilian,SHRAPNEL,0.25,RIGHT_FACE,3,-2,-3,8
169,SelectTreatment,"You decide to treat casualty D first, which treatment do you apply?",CHECK_ALL_VITALS None None None,casualty-D,40,M,Civilian,SHRAPNEL,0.25,RIGHT_FACE,3,-3,3,8
169,SelectTreatment,"You decide to treat casualty D first, which treatment do you apply?",CHECK_ALL_VITALS None None None,casualty-D,40,M,Civilian,SHRAPNEL,0.25,RIGHT_FACE,3,9,1,8
169,SelectTreatment,"You decide to treat casualty D first, which treatment do you apply?",CHECK_ALL_VITALS None None None,casualty-D,40,M,Civilian,SHRAPNEL,0.25,RIGHT_FACE,3,8,7,8
169,SelectTreatment,"You decide to treat casualty D first, which treatment do you apply?",CHECK_ALL_VITALS None None None,casualty-D,40,M,Civilian,SHRAPNEL,0.25,RIGHT_FACE,3,9,1,8
169,SelectTreatment,"You decide to treat casualty D first, which treatment do you apply?",CHECK_ALL_VITALS None None None,casualty-D,40,M,Civilian,SHRAPNEL,0.25,RIGHT_FACE,3,-3,3,8
169,SelectTreatment,"You decide to treat casualty D first, which treatment do you apply?",CHECK_ALL_VITALS None None None,casualty-D,40,M,Civilian,SHRAPNEL,0.25,RIGHT_FACE,3,7,7,8
169,SelectTreatment,"You decide to treat casualty D first, which treatment do you apply?",CHECK_ALL_VITALS None None None,casualty-D,40,M,Civilian,SHRAPNEL,0.25,RIGHT_FACE,3,-1,-3,8
169,SelectTreatment,"You decide to treat casualty D first, which treatment do you apply?",CHECK_ALL_VITALS None None None,casualty-D,40,M,Civilian,SHRAPNEL,0.25,RIGHT_FACE,3,9,1,8
169,SelectTreatment,"You decide to treat casualty D first, which treatment do you apply?",CHECK_ALL_VITALS None None None,casualty-D,40,M,Civilian,SHRAPNEL,0.25,RIGHT_FACE,3,-2,3,8
169,SelectTreatment,"You decide to treat casualty D first, which treatment do you apply?",CHECK_ALL_VITALS None None None,casualty-D,40,M,Civilian,SHRAPNEL,0.25,RIGHT_FACE,3,8,1,8
169,SelectTreatment,"You decide to treat casualty D first, which treatment do you apply?",CHECK_ALL_VITALS None None None,casualty-D,40,M,Civilian,SHRAPNEL,0.25,RIGHT_FACE,3,1,6,8
169,SelectTreatment,"You decide to treat casualty D first, which treatment do you apply?",CHECK_ALL_VITALS None None None,casualty-D,40,M,Civilian,SHRAPNEL,0.25,RIGHT_FACE,3,-3,-3,8
169,SelectTreatment,"You decide to treat casualty D first, which treatment do you apply?",CHECK_ALL_VITALS None None None,casualty-D,40,M,Civilian,SHRAPNEL,0.25,RIGHT_FACE,3,5,-2,8
