index,unvisited_count,injured_count,others_tagged_or_uninjured,aid_available,environment_type,questioning,assessing,treating,tagging,leaving,All Predictors.moral_desert(0.6)-maximization(0.2).time,All Predictors.moral_desert(0.6)-maximization(0.2).resources,All Predictors.moral_desert(0.6)-maximization(0.2).risk_reward_ratio,All Predictors.moral_desert(0.6)-maximization(0.2).system,Take-The-Best Priority,Exhaustive Priority,Tallying Priority,Satisfactory Priority,One-Bounce Priority,SEVERITY,SUPPLIES_REMAINING,AVERAGE_TIME_USED,DAMAGE_PER_SECOND,MEDSIM_P_DEATH,MEDSIM_P_DEATH_ONE_MIN_LATER,SEVERITY_CHANGE,SUPPLIES_USED,SEVEREST_SEVERITY,SEVEREST_SEVERITY_CHANGE,NONDETERMINISM.outcome_0.PROBABILITY,NONDETERMINISM.outcome_0.SEVERITY,NONDETERMINISM.outcome_0.AVERAGE_TIME_USED,NONDETERMINISM.outcome_0.JUSTIFICATION.severity,NONDETERMINISM.outcome_0.JUSTIFICATION.morbidity,NONDETERMINISM.outcome_0.MORBIDITY.MEDSIM_P_DEATH,NONDETERMINISM.outcome_0.MORBIDITY.HIGHEST_P_DEATH,WEIGHTED_RESOURCE_SCORE,SMOL_MEDICAL_SOUNDNESS,INFORMATION_GAINED,action,moraldesert,SMOL_MEDICAL_SOUNDNESS.stdev,MEDSIM_P_DEATH.stdev,MEDSIM_P_DEATH_ONE_MIN_LATER.stdev,HRA Strategy.time-system.satisfactory,pInternalBleeding.stdev,HRA Strategy.resources-risk_reward_ratio.tallying,HRA Strategy.time-resources-risk_reward_ratio.one-bounce,HRA Strategy.resources-system.one-bounce,HRA Strategy.time-system.one-bounce,pDeath.stdev,HRA Strategy.time-resources.tallying,entropyDeath.stdev,HRA Strategy.risk_reward_ratio-system.tallying,HRA Strategy.resources-system.tallying,pExternalBleeding.stdev,HRA Strategy.time-risk_reward_ratio-system.satisfactory,conscious,pBrainInjury.stdev,mental_status,HRA Strategy.time-resources.one-bounce,HRA Strategy.resources-system.exhaustive,HRA Strategy.resources-risk_reward_ratio-system.satisfactory,HRA Strategy.time-risk_reward_ratio-system.tallying,HRA Strategy.time-risk_reward_ratio-system.one-bounce,HRA Strategy.time-resources-system.exhaustive,HRA Strategy.time-resources-system.one-bounce,pExternalBleeding,HRA Strategy.time-resources-risk_reward_ratio.exhaustive,HRA Strategy.time-system.tallying,pDeath,HRA Strategy.time-resources-risk_reward_ratio-system.tallying,HRA Strategy.time-risk_reward_ratio.exhaustive,HRA Strategy.time-resources-risk_reward_ratio-system.take-the-best,HRA Strategy.resources-risk_reward_ratio.one-bounce,HRA Strategy.resources-system.take-the-best,HRA Strategy.time-resources-risk_reward_ratio.tallying,HRA Strategy.time-risk_reward_ratio-system.take-the-best,HRA Strategy.risk_reward_ratio-system.one-bounce,pAirwayBlocked.stdev,HRA Strategy.time-risk_reward_ratio-system.exhaustive,HRA Strategy.time-resources.take-the-best,HRA Strategy.time-resources-risk_reward_ratio-system.exhaustive,ACTION_TARGET_SEVERITY,HRA Strategy.resources-risk_reward_ratio.take-the-best,HRA Strategy.time-risk_reward_ratio.satisfactory,HRA Strategy.risk_reward_ratio-system.exhaustive,relationship,HRA Strategy.time-risk_reward_ratio.tallying,HRA Strategy.time-resources-risk_reward_ratio-system.one-bounce,HRA Strategy.time-resources-risk_reward_ratio.satisfactory,tagged,HRA Strategy.time-resources-system.satisfactory,HRA Strategy.risk_reward_ratio-system.satisfactory,rank,HRA Strategy.time-resources.satisfactory,entropy,intent,HRA Strategy.resources-risk_reward_ratio.satisfactory,pPain,pAirwayBlocked,pInternalBleeding,HRA Strategy.time-resources-risk_reward_ratio-system.satisfactory,breathing,HRA Strategy.resources-system.satisfactory,entropyDeath,HRA Strategy.resources-risk_reward_ratio-system.take-the-best,HRA Strategy.time-risk_reward_ratio.one-bounce,HRA Strategy.time-resources.exhaustive,directness_of_causality,HRA Strategy.resources-risk_reward_ratio-system.exhaustive,HRA Strategy.time-resources-risk_reward_ratio.take-the-best,HRA Strategy.time-resources-system.tallying,entropy.stdev,HRA Strategy.risk_reward_ratio-system.take-the-best,HRA Strategy.time-system.exhaustive,pPain.stdev,HRA Strategy.time-risk_reward_ratio.take-the-best,HRA Strategy.time-system.take-the-best,pBrainInjury,HRA Strategy.resources-risk_reward_ratio.exhaustive,HRA Strategy.resources-risk_reward_ratio-system.tallying,avpu,ACTION_TARGET_SEVERITY_CHANGE,visited,age,HRA Strategy.resources-risk_reward_ratio-system.one-bounce,hrpmin,HRA Strategy.time-resources-system.take-the-best,category,hint,hint.MoralDesert,treatment,NONDETERMINISM.outcome_2.MORBIDITY.HIGHEST_P_DEATH,NONDETERMINISM.outcome_4.JUSTIFICATION.morbidity,NONDETERMINISM.outcome_2.MORBIDITY.MEDSIM_P_DEATH,NONDETERMINISM.outcome_2.AVERAGE_TIME_USED,NONDETERMINISM.outcome_4.SEVERITY,NONDETERMINISM.outcome_2.JUSTIFICATION.severity,NONDETERMINISM.outcome_4.MORBIDITY.HIGHEST_P_DEATH,NONDETERMINISM.outcome_4.PROBABILITY,NONDETERMINISM.outcome_4.JUSTIFICATION.severity,NONDETERMINISM.outcome_2.PROBABILITY,NONDETERMINISM.outcome_2.SEVERITY,NONDETERMINISM.outcome_4.MORBIDITY.MEDSIM_P_DEATH,NONDETERMINISM.outcome_2.JUSTIFICATION.morbidity,NONDETERMINISM.outcome_4.AVERAGE_TIME_USED,NONDETERMINISM.outcome_6.PROBABILITY,NONDETERMINISM.outcome_6.AVERAGE_TIME_USED,NONDETERMINISM.outcome_6.MORBIDITY.MEDSIM_P_DEATH,NONDETERMINISM.outcome_6.SEVERITY,NONDETERMINISM.outcome_6.JUSTIFICATION.morbidity,NONDETERMINISM.outcome_6.JUSTIFICATION.severity,NONDETERMINISM.outcome_6.MORBIDITY.HIGHEST_P_DEATH,NONDETERMINISM.outcome_8.JUSTIFICATION.severity,NONDETERMINISM.outcome_8.MORBIDITY.MEDSIM_P_DEATH,NONDETERMINISM.outcome_8.JUSTIFICATION.morbidity,NONDETERMINISM.outcome_8.PROBABILITY,NONDETERMINISM.outcome_8.MORBIDITY.HIGHEST_P_DEATH,NONDETERMINISM.outcome_8.SEVERITY,NONDETERMINISM.outcome_8.AVERAGE_TIME_USED,NONDETERMINISM.outcome_10.AVERAGE_TIME_USED,NONDETERMINISM.outcome_10.MORBIDITY.HIGHEST_P_DEATH,NONDETERMINISM.outcome_10.JUSTIFICATION.morbidity,NONDETERMINISM.outcome_10.PROBABILITY,NONDETERMINISM.outcome_10.JUSTIFICATION.severity,NONDETERMINISM.outcome_10.MORBIDITY.MEDSIM_P_DEATH,NONDETERMINISM.outcome_10.SEVERITY
513,0,1,1,True,desert,False,False,True,False,False,seconds,few,low,equal,False,False,False,True,True,3020.625,8.0,90.0,27.25,0.12646764705882352,0.5499499999999999,33.5625,1.0,2840.625,31.5625,0.9764705882352941,1316.25,90.0,Damage Per Second 2.0,probability burn death: 0.0 % probability bleed out: 10.0 % probability asphixia: 0.0 % probability death: 9.999999999999998 %,0.09999999999999998,0.09999999999999998,1,89.5,0,"{'name': 'APPLY_TREATMENT', 'params': {'casualty': 'Patient A', 'treatment': 'Tourniquet', 'location': 'left calf'}}",0.0050000000000000044,0.7071067811865476,0.007486181086938516,0.0,0,1.962615573354719e-17,1,1,0,0,0.0,0,7.850462293418876e-17,1,0,0.0,1,True,2.943923360032078e-17,SHOCK,0,0,1,1,1,0,0,1.0,1,0,0.9083907292415907,1,1,1,1,0,1,1,1,3.8332335417084355e-20,1,0,1,2840.625,1,1,1,neutral,1,1,1,True,0,1,None,0,4.677795356994263,intend major harm,1,0.9205578552864688,0.0003765446321523808,0.09880538624354535,1,FAST,0,0.44181866481587934,1,1,0,direct,1,1,0,6.280369834735101e-16,1,0,7.850462293418876e-17,1,0,0.12383361360390635,1,1,PAIN,31.5625,True,None,1,FAST,0,None,None,None,Tourniquet,0.9999,None,0.9999,90.0,None,Damage Per Second 52.5,None,None,None,0.023529411764705882,4725.0,None,probability burn death: 0.0 % probability bleed out: 99.99 % probability asphixia: 0.0 % probability death: 99.99 %,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
514,0,1,1,True,desert,False,False,True,False,False,seconds,few,low,equal,False,False,False,True,True,1316.25,8.0,90.0,2.0,0.09999999999999998,0.09999999999999998,14.625,1.0,1136.25,12.625,1.0,1316.25,90.0,Damage Per Second 2.0,probability burn death: 0.0 % probability bleed out: 10.0 % probability asphixia: 0.0 % probability death: 9.999999999999998 %,0.09999999999999998,0.09999999999999998,1,97,0,"{'name': 'APPLY_TREATMENT', 'params': {'casualty': 'Patient A', 'treatment': 'Tourniquet', 'location': 'left calf'}}",0.9851494999999999,None,None,None,0,None,0,0,0,0,None,0,None,0,0,None,0,None,None,UNRESPONSIVE,0,0,0,0,0,0,0,0.9423982429944374,0,0,0.9230691859105778,0,0,0,0,0,0,0,0,None,0,0,0,1136.25,0,0,0,neutral,0,0,0,False,0,0,None,0,15.887178841356347,intend major harm,0,0.9648855357303467,0.15405741138905243,0.41198122856892394,0,None,0,0.3912713004723297,0,0,0,direct,0,0,0,None,0,0,None,0,0,0.20004001359673673,0,0,None,12.625,False,None,0,None,0,None,None,None,Tourniquet,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
515,0,1,1,True,desert,False,False,False,True,False,seconds,few,low,equal,False,False,False,True,True,1575.0,8.0,30.0,52.5,0.09999999999999998,0.9999,52.5,-0.0,1515.0,50.5,1.0,1575.0,30.0,Damage Per Second 52.5,probability burn death: 0.0 % probability bleed out: 10.0 % probability asphixia: 0.0 % probability death: 9.999999999999998 %,0.09999999999999998,0.09999999999999998,5,90,0,"{'name': 'TAG_CHARACTER', 'params': {'casualty': 'Patient A', 'category': 'IMMEDIATE'}}",0.99005,None,None,None,1,None,1,1,1,1,None,1,None,1,1,None,1,True,None,SHOCK,1,1,1,1,1,1,1,1.0,1,1,0.9077215556582927,1,1,1,1,1,1,1,1,None,1,1,1,1515.0,1,1,1,neutral,1,1,1,False,1,1,None,1,6.349946968794728,intend major harm,1,0.9265955861137354,0.004772656415246141,0.23737855956387702,1,FAST,1,0.4440295872656123,1,1,1,direct,1,1,1,None,1,1,None,1,1,0.1258972347453313,1,1,PAIN,50.5,True,None,1,None,1,IMMEDIATE,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
516,0,1,1,True,desert,False,True,False,False,False,seconds,few,low,equal,False,False,False,True,True,2362.5,8.0,45.0,52.5,0.5,0.9999,52.5,-0.0,2272.5,50.5,1.0,2362.5,45.0,Damage Per Second 52.5,probability burn death: 0.0 % probability bleed out: 50.0 % probability asphixia: 0.0 % probability death: 50.0 %,0.5,0.5,5,66,2,"{'name': 'CHECK_ALL_VITALS', 'params': {'casualty': 'Patient A'}}",0.664175,0.0,0.0,0.0,1,2.3221980631040627e-17,0,0,1,1,0.0,0,2.866583523299506e-17,1,1,0.0,1,True,2.2662332591841973e-17,SHOCK,0,1,1,1,1,1,1,1.0,0,1,0.9077215556582927,1,0,1,0,1,0,1,1,3.540989467475308e-19,1,0,1,2272.5,0,0,1,neutral,0,1,0,True,1,1,None,0,6.349946968794728,intend major harm,0,0.9265955861137354,0.004772656415246141,0.2373785595638771,1,FAST,1,0.44402958726561226,1,0,0,direct,1,0,1,7.251946429389431e-16,1,1,0.0,0,1,0.12589723474533132,0,1,PAIN,50.5,True,None,1,None,1,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
517,0,1,1,True,desert,True,False,False,False,False,seconds,few,low,equal,False,False,False,True,True,2362.5,11.0,45.0,52.5,0.5,0.9999,52.5,-0.0,2272.5,50.5,1.0,2362.5,45.0,Damage Per Second 52.5,probability burn death: 0.0 % probability bleed out: 50.0 % probability asphixia: 0.0 % probability death: 50.0 %,0.5,0.5,5,66,3,"{'name': 'SITREP', 'params': {'casualty': 'Patient A'}}",0.99335,0.0,0.0,0.0,0,3.204937810639273e-17,0,0,0,0,0.0,0,0.0,0,0,6.409875621278546e-17,0,None,3.204937810639273e-17,None,0,0,0,0,0,0,0,0.9423982429944375,0,0,0.9230691859105778,0,0,0,0,0,0,0,0,3.204937810639273e-17,0,0,0,2272.5,0,0,0,neutral,0,0,0,False,0,0,None,0,15.887178841356347,intend major harm,0,0.9648855357303467,0.1540574113890524,0.41198122856892394,0,None,0,0.3912713004723297,0,0,0,direct,0,0,0,0.0,0,0,0.0,0,0,0.2000400135967367,0,0,None,50.5,False,None,0,None,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
518,0,1,1,True,desert,False,True,False,False,False,seconds,few,low,equal,False,False,False,True,True,2362.5,9.0,45.0,52.5,0.5,0.9999,52.5,-0.0,2272.5,50.5,1.0,2362.5,45.0,Damage Per Second 52.5,probability burn death: 0.0 % probability bleed out: 50.0 % probability asphixia: 0.0 % probability death: 50.0 %,0.5,0.5,5,66,2,"{'name': 'CHECK_ALL_VITALS', 'params': {'casualty': 'Patient A'}}",0.9851494999999999,None,None,None,0,None,0,0,1,0,None,0,None,0,1,None,0,None,None,None,0,1,1,0,0,1,1,0.9423982429944374,0,0,0.9230691859105778,1,0,0,0,1,0,0,1,None,0,0,1,2272.5,0,0,0,neutral,0,1,0,False,1,0,None,0,15.887178841356347,intend major harm,0,0.9648855357303467,0.15405741138905235,0.41198122856892394,1,None,1,0.3912713004723298,1,0,0,direct,1,0,1,None,0,0,None,0,0,0.20004001359673673,0,1,None,50.5,False,None,1,None,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
519,0,1,1,True,desert,False,False,False,True,False,seconds,few,low,equal,False,False,False,True,True,1575.0,9.0,30.0,52.5,0.09999999999999998,0.9999,52.5,-0.0,1515.0,50.5,1.0,1575.0,30.0,Damage Per Second 52.5,probability burn death: 0.0 % probability bleed out: 10.0 % probability asphixia: 0.0 % probability death: 9.999999999999998 %,0.09999999999999998,0.09999999999999998,5,90,0,"{'name': 'TAG_CHARACTER', 'params': {'casualty': 'Patient A', 'category': 'IMMEDIATE'}}",0.99005,None,None,None,1,None,1,1,1,1,None,1,None,1,1,None,1,True,None,SHOCK,1,1,1,1,1,1,1,1.0,1,1,0.9083907292415907,1,1,1,1,1,1,1,1,None,1,1,1,1515.0,1,1,1,neutral,1,1,1,False,1,1,None,1,4.677795356994263,intend major harm,1,0.9205578552864688,0.0003765446321523807,0.09880538624354536,1,FAST,1,0.4418186648158793,1,1,1,direct,1,1,1,None,1,1,None,1,1,0.12383361360390628,1,1,PAIN,50.5,True,None,1,FAST,1,IMMEDIATE,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
520,0,1,1,True,desert,False,False,True,False,False,seconds,few,low,equal,False,False,False,True,True,1316.25,9.0,90.0,2.0,0.09999999999999998,0.09999999999999998,14.625,1.0,1136.25,12.625,1.0,1316.25,90.0,Damage Per Second 2.0,probability burn death: 0.0 % probability bleed out: 10.0 % probability asphixia: 0.0 % probability death: 9.999999999999998 %,0.09999999999999998,0.09999999999999998,1,97,0,"{'name': 'APPLY_TREATMENT', 'params': {'casualty': 'Patient A', 'treatment': 'Tourniquet', 'location': 'left calf'}}",0.019701995000000028,None,None,None,0,None,0,0,0,0,None,0,None,0,0,None,0,True,None,SHOCK,0,0,0,0,0,0,0,1.0,0,0,0.9077215556582927,0,0,0,0,0,0,0,0,None,0,0,0,1136.25,0,0,0,neutral,0,0,0,True,0,0,None,0,6.349946968794728,intend major harm,0,0.9265955861137354,0.0047726564152461405,0.23737855956387707,0,FAST,0,0.4440295872656122,0,0,0,direct,0,0,0,None,0,0,None,0,0,0.1258972347453313,0,0,PAIN,12.625,True,None,0,None,0,None,None,None,Tourniquet,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
521,0,1,1,True,desert,False,False,True,False,False,seconds,few,low,equal,True,True,True,False,False,8925.0,7.0,175.0,50.5,0.9999,0.9999,51.0,1.0,8837.5,50.5,0.7317073170731707,7650.0,150.0,Damage Per Second 50.5,probability burn death: 0.0 % probability bleed out: 99.99 % probability asphixia: 0.0 % probability death: 99.99 %,0.9999,0.9999,3,49,0,"{'name': 'APPLY_TREATMENT', 'params': {'casualty': 'Patient B', 'treatment': 'Hemostatic gauze', 'location': 'right face'}}",0.009950000000000014,None,None,None,1,None,1,1,0,1,None,1,None,1,0,None,1,False,None,UNRESPONSIVE,1,0,1,1,1,1,1,1.0,1,1,0.9486588464711658,1,1,1,1,0,1,1,1,None,1,1,1,87.5,1,1,1,neutral,1,1,1,True,1,1,None,1,4.306825698988571,no intent,1,0.0,0.11202916936833882,0.02573527984072292,1,RESTRICTED,0,0.2920669929788423,1,1,1,none,1,1,1,None,1,1,None,1,1,0.2124062432588175,1,1,UNRESPONSIVE,0.5,True,None,1,FAINT,1,None,None,None,Hemostatic gauze,0.9999,None,0.9999,200.0,None,Damage Per Second 50.5,None,None,None,0.2682926829268293,10200.0,None,probability burn death: 0.0 % probability bleed out: 99.99 % probability asphixia: 0.0 % probability death: 99.99 %,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
522,0,1,1,True,desert,False,True,False,False,False,seconds,few,low,equal,False,False,False,True,True,2362.5,7.0,45.0,52.5,0.5,0.9999,52.5,-0.0,2272.5,50.5,1.0,2362.5,45.0,Damage Per Second 52.5,probability burn death: 0.0 % probability bleed out: 50.0 % probability asphixia: 0.0 % probability death: 50.0 %,0.5,0.5,5,66,2,"{'name': 'CHECK_ALL_VITALS', 'params': {'casualty': 'Patient A'}}",0.0050000000000000044,0.0,0.0,0.0,1,0.0,0,0,1,1,0.0,0,3.925231146709438e-17,1,1,0.0,1,True,1.962615573354719e-17,SHOCK,0,1,1,1,1,1,1,1.0,0,1,0.9077215556582927,1,0,1,0,1,0,1,1,6.133173666733497e-19,1,0,1,2272.5,0,0,1,neutral,0,1,0,True,1,1,None,0,6.349946968794728,intend major harm,0,0.9265955861137354,0.004772656415246141,0.2373785595638771,1,FAST,1,0.44402958726561226,1,0,0,direct,1,0,1,0.0,1,1,0.0,0,1,0.12589723474533132,0,1,PAIN,50.5,True,None,1,None,1,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
523,0,1,1,True,desert,False,False,True,False,False,seconds,few,low,equal,False,False,False,True,True,6300.0,7.0,120.0,52.5,0.9999,0.9999,52.5,-0.0,6060.0,50.5,1.0,6300.0,120.0,Damage Per Second 52.5,probability burn death: 0.0 % probability bleed out: 99.99 % probability asphixia: 0.0 % probability death: 99.99 %,0.9999,0.9999,5,48,0,"{'name': 'MOVE_TO_EVAC', 'params': {'evac_id': 'air_evac_military_hospital', 'casualty': 'Patient A'}}",0.0,0.0,0.0,0.0,1,1.6024689053196365e-17,1,1,1,1,6.409875621278546e-17,1,0.0,1,1,0.0,1,True,0.0,SHOCK,1,1,1,1,1,1,1,1.0,1,1,0.9083907292415907,1,1,1,1,1,1,1,1,5.421010862427522e-20,1,1,1,6060.0,1,1,1,neutral,1,1,1,True,1,1,None,1,4.677795356994263,intend major harm,1,0.9205578552864687,0.00037654463215238077,0.09880538624354535,1,FAST,1,0.4418186648158793,1,1,1,direct,1,1,1,5.127900497022837e-16,1,1,6.409875621278546e-17,1,1,0.12383361360390631,1,1,PAIN,50.5,True,None,1,FAST,1,None,{'MoralDesert': 0.0},0.0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
524,0,1,1,True,desert,False,False,False,True,False,seconds,few,low,equal,False,False,False,True,True,1575.0,10.0,30.0,52.5,0.09999999999999998,0.9999,52.5,-0.0,1515.0,50.5,1.0,1575.0,30.0,Damage Per Second 52.5,probability burn death: 0.0 % probability bleed out: 10.0 % probability asphixia: 0.0 % probability death: 9.999999999999998 %,0.09999999999999998,0.09999999999999998,5,90,0,"{'name': 'TAG_CHARACTER', 'params': {'casualty': 'Patient A', 'category': 'DELAYED'}}",0.995,None,None,None,1,None,1,1,1,1,None,1,None,1,1,None,1,True,None,SHOCK,1,1,1,1,1,1,1,1.0,1,1,0.9077215556582927,1,1,1,1,1,1,1,1,None,1,1,1,1515.0,1,1,1,neutral,1,1,1,False,1,1,None,1,6.349946968794728,intend major harm,1,0.9265955861137354,0.004772656415246142,0.23737855956387713,1,FAST,1,0.4440295872656123,1,1,1,direct,1,1,1,None,1,1,None,1,1,0.1258972347453313,1,1,PAIN,50.5,True,None,1,None,1,DELAYED,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
525,0,1,1,True,desert,False,True,False,False,False,seconds,few,low,equal,False,False,False,True,True,2362.5,10.0,45.0,52.5,0.5,0.9999,52.5,-0.0,2272.5,50.5,1.0,2362.5,45.0,Damage Per Second 52.5,probability burn death: 0.0 % probability bleed out: 50.0 % probability asphixia: 0.0 % probability death: 50.0 %,0.5,0.5,5,66,2,"{'name': 'CHECK_ALL_VITALS', 'params': {'casualty': 'Patient A'}}",0.40005910498999997,0.0,0.0,0.0,0,2.482534153247273e-17,0,0,1,0,9.930136612989092e-17,0,2.482534153247273e-17,0,1,4.965068306494546e-17,0,None,2.482534153247273e-17,None,0,1,1,0,0,0,1,0.9423982429944374,0,0,0.9230691859105778,0,0,0,0,1,0,0,1,2.482534153247273e-17,0,0,0,2272.5,0,0,0,neutral,0,1,0,False,1,0,None,0,15.887178841356347,intend major harm,0,0.9648855357303467,0.1540574113890524,0.41198122856892394,1,None,1,0.3912713004723297,1,0,0,direct,1,0,1,7.944109290391273e-16,0,0,0.0,0,0,0.20004001359673673,0,1,None,50.5,False,None,1,None,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
526,0,1,1,True,desert,False,False,True,False,False,seconds,few,low,equal,True,True,True,False,False,1050.0,8.0,20.0,52.5,0.09999999999999998,0.9999,52.5,1.0,1010.0,50.5,1.0,1050.0,20.0,Damage Per Second 52.5,probability burn death: 0.0 % probability bleed out: 10.0 % probability asphixia: 0.0 % probability death: 9.999999999999998 %,0.09999999999999998,0.09999999999999998,4,90,0,"{'name': 'APPLY_TREATMENT', 'params': {'casualty': 'Patient B', 'location': 'unspecified', 'treatment': 'Pain Medications'}}",0.4009901,0.0,0.0,0.0,0,1.9002943576525366e-18,0,0,0,0,9.930136612989092e-17,0,3.0404709722440586e-17,0,0,0.0,0,False,3.7238012298709096e-17,UNRESPONSIVE,0,0,0,0,0,0,0,1.0,0,0,0.9486588464711658,0,0,0,0,0,0,0,0,2.3221980631040627e-17,0,0,0,40.0,0,0,0,neutral,0,0,0,True,0,0,None,0,4.306825698988572,no intent,0,0.0,0.11202916936833884,0.02573527984072292,0,RESTRICTED,0,0.2920669929788423,0,0,0,none,0,0,0,4.864753555590494e-16,0,0,0.0,0,0,0.21240624325881752,0,0,UNRESPONSIVE,2.0,True,None,0,FAINT,0,None,None,None,Pain Medications,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
527,0,1,1,True,desert,False,False,True,False,False,seconds,few,low,equal,True,True,True,False,False,8575.0,7.0,166.66666666666666,51.166666666666664,0.9999,0.9998999999999999,51.45,1.0,8416.666666666666,50.5,0.3625,10200.0,200.0,Damage Per Second 50.5,probability burn death: 0.0 % probability bleed out: 99.99 % probability asphixia: 0.0 % probability death: 99.99 %,0.9999,0.9999,3,49,0,"{'name': 'APPLY_TREATMENT', 'params': {'casualty': 'Patient B', 'treatment': 'Hemostatic gauze', 'location': 'right face'}}",0.502475,0.0,7.850462293418876e-17,0.0,1,0.0,1,1,0,1,0.0,1,3.925231146709438e-17,1,0,0.0,1,False,1.962615573354719e-17,UNRESPONSIVE,1,0,1,1,1,1,1,1.0,1,1,0.9486588464711658,1,1,1,1,0,1,1,1,1.962615573354719e-17,1,1,1,158.33333333333334,1,1,1,neutral,1,1,1,True,1,1,None,1,4.306825698988572,no intent,1,0.0,0.11202916936833887,0.025735279840722918,1,RESTRICTED,0,0.2920669929788422,1,1,1,none,1,1,1,6.280369834735101e-16,1,1,0.0,1,1,0.21240624325881752,1,1,UNRESPONSIVE,0.9500000000000001,True,None,1,FAINT,1,None,None,None,Hemostatic gauze,0.9999,probability burn death: 0.0 % probability bleed out: 99.99 % probability asphixia: 0.0 % probability death: 99.99 %,0.9999,150.0,7875.0,Damage Per Second 50.5,0.9999,0.0125,Damage Per Second 52.5,0.625,7650.0,0.9999,probability burn death: 0.0 % probability bleed out: 99.99 % probability asphixia: 0.0 % probability death: 99.99 %,150.0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
528,0,1,1,True,desert,True,False,False,False,False,seconds,few,low,equal,False,False,False,True,True,2362.5,10.0,45.0,52.5,0.5,0.9999,52.5,-0.0,2272.5,50.5,1.0,2362.5,45.0,Damage Per Second 52.5,probability burn death: 0.0 % probability bleed out: 50.0 % probability asphixia: 0.0 % probability death: 50.0 %,0.5,0.5,5,66,3,"{'name': 'SITREP', 'params': {'casualty': 'Patient A'}}",0.995,None,None,None,0,None,0,0,0,0,None,0,None,0,0,None,0,None,None,None,0,0,0,0,0,0,0,0.9423982429944374,0,0,0.9230691859105778,0,0,0,0,0,0,0,0,None,0,0,0,2272.5,0,0,0,neutral,0,0,0,False,0,0,None,0,15.887178841356347,intend major harm,0,0.9648855357303467,0.1540574113890524,0.41198122856892394,0,None,0,0.39127130047232994,0,0,0,direct,0,0,0,None,0,0,None,0,0,0.20004001359673676,0,0,None,50.5,False,None,0,None,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
