index,age,tagged,visited,relationship,rank,conscious,mental_status,breathing,hrpmin,avpu,intent,directness_of_causality,unvisited_count,injured_count,others_tagged_or_uninjured,aid_available,environment_type,questioning,assessing,treating,tagging,leaving,All Predictors.moral_desert(0.6)-maximization(0.2).time,All Predictors.moral_desert(0.6)-maximization(0.2).resources,All Predictors.moral_desert(0.6)-maximization(0.2).risk_reward_ratio,All Predictors.moral_desert(0.6)-maximization(0.2).system,Take-The-Best Priority,Exhaustive Priority,Tallying Priority,Satisfactory Priority,One-Bounce Priority,pDeath,pPain,pBrainInjury,pAirwayBlocked,pInternalBleeding,pExternalBleeding,entropy,entropyDeath,SEVERITY,SUPPLIES_REMAINING,AVERAGE_TIME_USED,DAMAGE_PER_SECOND,MEDSIM_P_DEATH,MEDSIM_P_DEATH_ONE_MIN_LATER,SEVERITY_CHANGE,SUPPLIES_USED,ACTION_TARGET_SEVERITY,ACTION_TARGET_SEVERITY_CHANGE,SEVEREST_SEVERITY,SEVEREST_SEVERITY_CHANGE,NONDETERMINISM.outcome_0.PROBABILITY,NONDETERMINISM.outcome_0.SEVERITY,NONDETERMINISM.outcome_0.AVERAGE_TIME_USED,NONDETERMINISM.outcome_0.JUSTIFICATION.severity,NONDETERMINISM.outcome_0.JUSTIFICATION.morbidity,NONDETERMINISM.outcome_0.MORBIDITY.MEDSIM_P_DEATH,NONDETERMINISM.outcome_0.MORBIDITY.HIGHEST_P_DEATH,WEIGHTED_RESOURCE_SCORE,SMOL_MEDICAL_SOUNDNESS,INFORMATION_GAINED,action,moraldesert,SMOL_MEDICAL_SOUNDNESS.stdev,MEDSIM_P_DEATH.stdev,entropy.stdev,entropyDeath.stdev,pDeath.stdev,pPain.stdev,pBrainInjury.stdev,pAirwayBlocked.stdev,pInternalBleeding.stdev,pExternalBleeding.stdev,MEDSIM_P_DEATH_ONE_MIN_LATER.stdev,category,HRA Strategy.time-system.satisfactory,HRA Strategy.time-resources-risk_reward_ratio-system.one-bounce,HRA Strategy.resources-risk_reward_ratio-system.exhaustive,HRA Strategy.time-resources-risk_reward_ratio.satisfactory,HRA Strategy.time-resources-risk_reward_ratio.exhaustive,HRA Strategy.time-resources-risk_reward_ratio.take-the-best,HRA Strategy.resources-risk_reward_ratio.tallying,HRA Strategy.time-resources-system.tallying,HRA Strategy.time-resources-risk_reward_ratio.one-bounce,HRA Strategy.time-system.tallying,HRA Strategy.time-resources-system.one-bounce,HRA Strategy.resources-system.one-bounce,HRA Strategy.risk_reward_ratio-system.take-the-best,HRA Strategy.time-system.one-bounce,HRA Strategy.time-system.exhaustive,HRA Strategy.time-resources.tallying,HRA Strategy.time-resources-system.satisfactory,HRA Strategy.time-resources-risk_reward_ratio-system.tallying,HRA Strategy.risk_reward_ratio-system.satisfactory,HRA Strategy.risk_reward_ratio-system.tallying,HRA Strategy.time-risk_reward_ratio.exhaustive,HRA Strategy.time-risk_reward_ratio.take-the-best,HRA Strategy.time-resources-risk_reward_ratio-system.take-the-best,HRA Strategy.resources-system.tallying,HRA Strategy.time-system.take-the-best,HRA Strategy.resources-risk_reward_ratio.one-bounce,HRA Strategy.time-resources.satisfactory,HRA Strategy.resources-system.take-the-best,hint.MoralDesert,HRA Strategy.time-resources-risk_reward_ratio.tallying,HRA Strategy.resources-risk_reward_ratio.satisfactory,HRA Strategy.time-risk_reward_ratio-system.take-the-best,HRA Strategy.resources-risk_reward_ratio.exhaustive,HRA Strategy.resources-risk_reward_ratio-system.tallying,HRA Strategy.time-risk_reward_ratio-system.satisfactory,HRA Strategy.risk_reward_ratio-system.one-bounce,hint,HRA Strategy.time-resources-risk_reward_ratio-system.satisfactory,HRA Strategy.time-risk_reward_ratio-system.exhaustive,treatment,HRA Strategy.resources-system.satisfactory,HRA Strategy.time-resources.take-the-best,HRA Strategy.resources-risk_reward_ratio-system.one-bounce,HRA Strategy.time-resources.one-bounce,HRA Strategy.time-resources-risk_reward_ratio-system.exhaustive,HRA Strategy.resources-system.exhaustive,HRA Strategy.resources-risk_reward_ratio.take-the-best,HRA Strategy.time-risk_reward_ratio.satisfactory,HRA Strategy.resources-risk_reward_ratio-system.satisfactory,HRA Strategy.risk_reward_ratio-system.exhaustive,HRA Strategy.time-risk_reward_ratio-system.tallying,HRA Strategy.time-risk_reward_ratio-system.one-bounce,HRA Strategy.resources-risk_reward_ratio-system.take-the-best,HRA Strategy.time-risk_reward_ratio.one-bounce,HRA Strategy.time-resources.exhaustive,HRA Strategy.time-risk_reward_ratio.tallying,HRA Strategy.time-resources-system.take-the-best,HRA Strategy.time-resources-system.exhaustive,NONDETERMINISM.outcome_4.SEVERITY,NONDETERMINISM.outcome_6.MORBIDITY.MEDSIM_P_DEATH,NONDETERMINISM.outcome_4.JUSTIFICATION.severity,NONDETERMINISM.outcome_2.MORBIDITY.HIGHEST_P_DEATH,NONDETERMINISM.outcome_6.PROBABILITY,NONDETERMINISM.outcome_6.AVERAGE_TIME_USED,NONDETERMINISM.outcome_2.JUSTIFICATION.severity,NONDETERMINISM.outcome_4.PROBABILITY,NONDETERMINISM.outcome_2.PROBABILITY,NONDETERMINISM.outcome_6.SEVERITY,NONDETERMINISM.outcome_2.JUSTIFICATION.morbidity,NONDETERMINISM.outcome_2.AVERAGE_TIME_USED,NONDETERMINISM.outcome_4.MORBIDITY.HIGHEST_P_DEATH,NONDETERMINISM.outcome_6.JUSTIFICATION.severity,NONDETERMINISM.outcome_4.AVERAGE_TIME_USED,NONDETERMINISM.outcome_4.JUSTIFICATION.morbidity,NONDETERMINISM.outcome_2.MORBIDITY.MEDSIM_P_DEATH,NONDETERMINISM.outcome_6.JUSTIFICATION.morbidity,NONDETERMINISM.outcome_2.SEVERITY,NONDETERMINISM.outcome_4.MORBIDITY.MEDSIM_P_DEATH,NONDETERMINISM.outcome_6.MORBIDITY.HIGHEST_P_DEATH
533,None,True,True,neutral,None,False,UNRESPONSIVE,RESTRICTED,FAST,UNRESPONSIVE,intend major harm,direct,0,1,1,True,desert,False,False,True,False,False,seconds,few,low,equal,False,False,False,True,True,0.9577818805463234,0.0,0.21296389917120018,0.07035930763315942,0.00725374875277158,1.0,4.210946349625078,0.25237135312528974,169.6875,11.0,43.125,3.5,0.0,0.0,3.9347826086956523,1.0,40.3125,0.9347826086956522,129.375,3.0,0.5555555555555556,105.0,30.0,Damage Per Second 3.0,probability burn death: 0.0 % probability bleed out: 0.0 % probability asphixia: 0.0 % probability death: 0.0 %,0.0,0.0,3,100,0,"{'name': 'APPLY_TREATMENT', 'params': {'casualty': 'Patient A', 'treatment': 'Pressure bandage', 'location': 'left chest'}}",0.6633665,0.0,0.0,0.0,0.0,0.0,0.0,4.8074067159589095e-17,8.012344526598183e-18,1.0015430658247728e-18,0.0,0.0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,0,0,0,0,0,0,0,None,0,0,Pressure bandage,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.75,0.0,Damage Per Second 3.0,0.0,0.037037037037037035,50.0,Damage Per Second 3.0,0.18518518518518517,0.2222222222222222,250.0,probability burn death: 0.0 % probability bleed out: 0.0 % probability asphixia: 0.0 % probability death: 0.0 %,50.0,0.0,Damage Per Second 5.0,42.5,probability burn death: 0.0 % probability bleed out: 0.0 % probability asphixia: 0.0 % probability death: 0.0 %,0.0,probability burn death: 0.0 % probability bleed out: 0.0 % probability asphixia: 0.0 % probability death: 0.0 %,175.0,0.0,0.0
534,None,False,False,neutral,None,None,UNRESPONSIVE,None,None,None,intend major harm,direct,1,0,1,True,desert,False,False,True,False,False,seconds,few,low,equal,False,False,False,True,True,0.12400059432111527,0.11968234895556579,0.03343,0.025773032440000027,0.06876893242,0.07077786484000001,9.666031817309092,0.5407521542977807,0.0,12.0,120.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1.0,0.0,120.0,Damage Per Second 0.0,probability burn death: 0.0 % probability bleed out: 0.0 % probability asphixia: 0.0 % probability death: 0.0 %,0.0,0.0,5,100,0,"{'name': 'MOVE_TO_EVAC', 'params': {'evac_id': 'air_evac_military_hospital', 'casualty': 'Patient A'}}",0.0,0.0,0.0,8.483292876010027e-16,8.447530566753982e-17,1.537913237047552e-17,1.1673870539575524e-17,3.1837828744296883e-18,3.761492714643816e-18,9.610126708055674e-18,6.542051911182396e-18,0.0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,{'MoralDesert': 0.0},0,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
535,None,True,True,neutral,None,False,UNRESPONSIVE,RESTRICTED,FAST,UNRESPONSIVE,intend major harm,direct,1,0,1,True,desert,False,False,True,False,False,seconds,few,low,equal,False,False,False,True,True,0.9577818805463234,0.0,0.21296389917120018,0.07035930763315941,0.00725374875277158,1.0,4.210946349625078,0.25237135312528974,87.5,11.0,175.0,0.0,0.0,0.0,0.5,1.0,87.5,0.5,87.5,0.5,0.5,100.0,200.0,Damage Per Second 0.0,probability burn death: 0.0 % probability bleed out: 0.0 % probability asphixia: 0.0 % probability death: 0.0 %,0.0,0.0,3,100,0,"{'name': 'APPLY_TREATMENT', 'params': {'casualty': 'Patient A', 'treatment': 'Hemostatic gauze', 'location': 'left chest'}}",0.66170032835,0.0,0.0,0.0,3.204937810639273e-17,0.0,0.0,4.8074067159589095e-17,8.012344526598183e-18,2.503857664561932e-18,0.0,0.0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,0,0,0,0,0,0,0,None,0,0,Hemostatic gauze,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,None,None,0.0,None,None,Damage Per Second 0.0,None,0.5,None,probability burn death: 0.0 % probability bleed out: 0.0 % probability asphixia: 0.0 % probability death: 0.0 %,150.0,None,None,None,None,0.0,None,75.0,None,None
536,None,True,True,neutral,None,False,UNRESPONSIVE,RESTRICTED,FAST,UNRESPONSIVE,intend major harm,direct,0,1,1,True,desert,False,False,True,False,False,seconds,few,low,equal,False,False,False,True,True,0.9577818805463234,0.0,0.2129638991712002,0.07035930763315942,0.007253748752771579,1.0,4.210946349625079,0.25237135312528974,741.6666666666666,10.0,183.33333333333334,3.6666666666666665,0.0,0.0,4.045454545454545,1.0,191.66666666666666,1.0454545454545454,550.0,3.0,0.6363636363636364,525.0,150.0,Damage Per Second 3.0,probability burn death: 0.0 % probability bleed out: 0.0 % probability asphixia: 0.0 % probability death: 0.0 %,0.0,0.0,3,100,0,"{'name': 'APPLY_TREATMENT', 'params': {'casualty': 'Patient A', 'treatment': 'Hemostatic gauze', 'location': 'left chest'}}",0.497525,0.0,0.0,6.280369834735101e-16,0.0,0.0,0.0,3.925231146709438e-17,9.813077866773595e-18,0.0,0.0,0.0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,0,0,0,0,0,0,0,None,0,0,Hemostatic gauze,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000.0,None,Damage Per Second 5.0,0.0,None,None,Damage Per Second 3.0,0.022727272727272728,0.3409090909090909,None,probability burn death: 0.0 % probability bleed out: 0.0 % probability asphixia: 0.0 % probability death: 0.0 %,200.0,0.0,None,200.0,probability burn death: 0.0 % probability bleed out: 0.0 % probability asphixia: 0.0 % probability death: 0.0 %,0.0,None,700.0,0.0,None
537,None,True,True,neutral,None,True,AGONY,NORMAL,None,PAIN,no intent,none,0,1,1,True,desert,False,True,False,False,False,seconds,few,low,equal,True,True,True,False,False,0.581499836874719,1.0,0.46936086103646585,0.011560374729953641,0.40543380358551095,0.0,9.626800496774973,0.9807488121943708,225.0,11.0,45.0,5.0,0.0,0.0,5.0,-0.0,135.0,3.0,135.0,3.0,1.0,225.0,45.0,Damage Per Second 5.0,probability burn death: 0.0 % probability bleed out: 0.0 % probability asphixia: 0.0 % probability death: 0.0 %,0.0,0.0,5,100,2,"{'name': 'CHECK_ALL_VITALS', 'params': {'casualty': 'Patient B'}}",0.8072155624999999,0.0,0.0,0.0,2.7755575615628914e-17,4.913076629735522e-17,0.0,4.0539612963254114e-17,2.168404344971009e-18,2.7755575615628914e-17,0.0,0.0,None,1,1,1,0,0,0,0,1,0,1,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,0,0,1,None,0,0,1,0,1,1,1,None,1,1,None,1,0,1,0,1,1,0,0,1,1,1,1,1,0,0,0,1,1,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
538,None,True,True,neutral,None,False,UNRESPONSIVE,RESTRICTED,FAST,UNRESPONSIVE,intend major harm,direct,0,1,1,True,desert,False,False,True,False,False,seconds,few,low,equal,False,False,False,True,True,0.9577818805463234,0.0,0.2129638991712002,0.07035930763315941,0.0072537487527715785,1.0,4.210946349625078,0.25237135312528974,169.6875,10.0,43.125,3.5,0.0,0.0,3.9347826086956523,1.0,40.3125,0.9347826086956522,129.375,3.0,0.54,105.0,30.0,Damage Per Second 3.0,probability burn death: 0.0 % probability bleed out: 0.0 % probability asphixia: 0.0 % probability death: 0.0 %,0.0,0.0,3,100,0,"{'name': 'APPLY_TREATMENT', 'params': {'casualty': 'Patient A', 'treatment': 'Pressure bandage', 'location': 'left chest'}}",0.99335,0.0,0.0,5.127900497022837e-16,0.0,0.0,0.0,7.343435057440258e-17,1.6024689053196365e-17,1.5023145987371592e-18,0.0,0.0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,0,0,0,0,0,0,0,None,0,0,Pressure bandage,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.75,0.0,Damage Per Second 3.0,0.0,0.02,50.0,Damage Per Second 3.0,0.18,0.26,250.0,probability burn death: 0.0 % probability bleed out: 0.0 % probability asphixia: 0.0 % probability death: 0.0 %,50.0,0.0,Damage Per Second 5.0,42.5,probability burn death: 0.0 % probability bleed out: 0.0 % probability asphixia: 0.0 % probability death: 0.0 %,0.0,probability burn death: 0.0 % probability bleed out: 0.0 % probability asphixia: 0.0 % probability death: 0.0 %,175.0,0.0,0.0
539,None,True,True,neutral,None,False,UNRESPONSIVE,RESTRICTED,FAST,UNRESPONSIVE,intend major harm,direct,0,1,1,True,desert,False,False,True,False,False,seconds,few,low,equal,False,False,False,True,True,0.9577818805463234,0.0,0.21296389917120015,0.07035930763315942,0.0072537487527715785,1.0,4.210946349625078,0.2523713531252897,175.0,9.0,35.0,5.0,0.0,0.0,5.0,1.0,70.0,2.0,105.0,3.0,1.0,175.0,35.0,Damage Per Second 5.0,probability burn death: 0.0 % probability bleed out: 0.0 % probability asphixia: 0.0 % probability death: 0.0 %,0.0,0.0,3,100,0,"{'name': 'APPLY_TREATMENT', 'params': {'casualty': 'Patient A', 'location': 'left face', 'treatment': 'Nasopharyngeal airway'}}",0.665,0.0,0.0,0.0,3.204937810639273e-17,0.0,0.0,1.6024689053196365e-17,2.119867103594834e-17,1.0015430658247728e-18,0.0,0.0,None,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,None,0,0,0,0,0,0,1,None,0,0,Nasopharyngeal airway,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
540,None,True,True,neutral,None,True,AGONY,NORMAL,NORMAL,PAIN,no intent,none,0,1,1,True,desert,False,False,True,False,False,seconds,few,low,equal,True,True,True,False,False,0.3087752826640604,1.0,0.677824637310027,0.0009941819441755318,0.22830706397227393,0.0,6.063581236012838,0.891754670696592,600.0,9.0,120.0,5.0,0.0,0.0,5.0,-0.0,360.0,3.0,360.0,3.0,1.0,600.0,120.0,Damage Per Second 5.0,probability burn death: 0.0 % probability bleed out: 0.0 % probability asphixia: 0.0 % probability death: 0.0 %,0.0,0.0,5,100,0,"{'name': 'MOVE_TO_EVAC', 'params': {'evac_id': 'air_evac_military_hospital', 'casualty': 'Patient B'}}",1.0,0.0,0.0,0.0,0.0,3.925231146709438e-17,0.0,4.681111291435601e-17,1.8427893447277592e-19,3.474069801375136e-17,0.0,0.0,None,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,1,1,1,1,1,1,1,{'MoralDesert': 1.0},1,1,None,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
541,None,True,True,neutral,None,True,AGONY,NORMAL,NORMAL,PAIN,no intent,none,0,1,1,True,desert,False,False,True,False,False,seconds,few,low,equal,True,True,True,False,False,0.3087752826640604,1.0,0.677824637310027,0.0009941819441755318,0.22830706397227393,0.0,6.063581236012838,0.891754670696592,600.0,10.0,120.0,5.0,0.0,0.0,5.0,-0.0,360.0,3.0,360.0,3.0,1.0,600.0,120.0,Damage Per Second 5.0,probability burn death: 0.0 % probability bleed out: 0.0 % probability asphixia: 0.0 % probability death: 0.0 %,0.0,0.0,5,100,0,"{'name': 'MOVE_TO_EVAC', 'params': {'evac_id': 'air_evac_military_hospital', 'casualty': 'Patient B'}}",1.0,0.0,0.0,3.1401849173675503e-16,9.265066052102979e-17,4.1301618188984975e-17,0.0,5.139333957141231e-17,1.0037761635041467e-19,4.864301083510681e-17,0.0,0.0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,{'MoralDesert': 1.0},0,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
542,None,True,True,neutral,None,False,UNRESPONSIVE,RESTRICTED,FAST,UNRESPONSIVE,intend major harm,direct,0,1,1,True,desert,False,False,True,False,False,seconds,few,low,equal,False,False,False,True,True,0.9577818805463234,0.0,0.21296389917120018,0.0703593076331594,0.00725374875277158,1.0,4.210946349625079,0.25237135312528974,743.75,9.0,175.0,4.0,0.0,0.0,4.25,1.0,218.75,1.25,525.0,3.0,0.373134328358209,700.0,200.0,Damage Per Second 3.0,probability burn death: 0.0 % probability bleed out: 0.0 % probability asphixia: 0.0 % probability death: 0.0 %,0.0,0.0,3,100,0,"{'name': 'APPLY_TREATMENT', 'params': {'casualty': 'Patient A', 'treatment': 'Hemostatic gauze', 'location': 'left chest'}}",0.33499999999999996,0.0,0.0,5.127900497022837e-16,0.0,0.0,0.0,2.7755575615628914e-17,8.012344526598183e-18,2.2948234554500807e-18,0.0,0.0,None,1,1,0,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1,0,0,1,1,1,0,1,0,1,0,None,1,0,1,0,0,1,0,None,1,1,Hemostatic gauze,0,1,0,1,1,0,0,1,0,0,1,1,0,1,1,1,1,1,750.0,0.0,Damage Per Second 5.0,0.0,0.014925373134328358,200.0,Damage Per Second 3.0,0.04477611940298507,0.5671641791044776,1000.0,probability burn death: 0.0 % probability bleed out: 0.0 % probability asphixia: 0.0 % probability death: 0.0 %,150.0,0.0,Damage Per Second 5.0,150.0,probability burn death: 0.0 % probability bleed out: 0.0 % probability asphixia: 0.0 % probability death: 0.0 %,0.0,probability burn death: 0.0 % probability bleed out: 0.0 % probability asphixia: 0.0 % probability death: 0.0 %,525.0,0.0,0.0
543,None,True,True,neutral,None,True,AGONY,NORMAL,None,PAIN,no intent,none,0,1,1,True,desert,False,False,True,False,False,seconds,few,low,equal,True,True,True,False,False,0.581499836874719,1.0,0.46936086103646585,0.011560374729953641,0.40543380358551095,0.0,9.626800496774973,0.9807488121943708,100.0,11.0,20.0,5.0,0.0,0.0,5.0,1.0,60.0,3.0,60.0,3.0,1.0,100.0,20.0,Damage Per Second 5.0,probability burn death: 0.0 % probability bleed out: 0.0 % probability asphixia: 0.0 % probability death: 0.0 %,0.0,0.0,4,100,0,"{'name': 'APPLY_TREATMENT', 'params': {'casualty': 'Patient B', 'location': 'unspecified', 'treatment': 'Pain Medications'}}",0.7290298669999999,0.0,0.0,0.0,0.0,5.0819094290173555e-17,0.0,3.7532388518380545e-17,2.345774282398784e-18,3.112021255032783e-17,0.0,0.0,None,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,0,0,0,0,0,0,0,None,0,0,Pain Medications,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
544,None,True,True,neutral,None,True,AGONY,NORMAL,None,PAIN,no intent,none,0,1,1,True,desert,False,False,True,False,False,seconds,few,low,equal,True,True,True,False,False,0.581499836874719,1.0,0.46936086103646585,0.011560374729953641,0.40543380358551095,0.0,9.626800496774973,0.9807488121943708,600.0,11.0,120.0,5.0,0.0,0.0,5.0,-0.0,360.0,3.0,360.0,3.0,1.0,600.0,120.0,Damage Per Second 5.0,probability burn death: 0.0 % probability bleed out: 0.0 % probability asphixia: 0.0 % probability death: 0.0 %,0.0,0.0,5,100,0,"{'name': 'MOVE_TO_EVAC', 'params': {'evac_id': 'air_evac_military_hospital', 'casualty': 'Patient B'}}",1.0,0.0,0.0,0.0,0.0,3.204937810639273e-17,0.0,2.858428219367977e-17,1.1695503289153205e-18,3.615657480520893e-17,0.0,0.0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,{'MoralDesert': 1.0},0,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
545,None,False,True,neutral,None,True,AGONY,NORMAL,None,PAIN,no intent,none,0,1,1,True,desert,False,False,False,True,False,seconds,few,low,equal,True,True,True,False,False,0.581499836874719,1.0,0.46936086103646585,0.011560374729953641,0.40543380358551095,0.0,9.626800496774973,0.9807488121943708,150.0,12.0,30.0,5.0,0.0,0.0,5.0,-0.0,90.0,3.0,90.0,3.0,1.0,150.0,30.0,Damage Per Second 5.0,probability burn death: 0.0 % probability bleed out: 0.0 % probability asphixia: 0.0 % probability death: 0.0 %,0.0,0.0,5,100,0,"{'name': 'TAG_CHARACTER', 'params': {'casualty': 'Patient B', 'category': 'IMMEDIATE'}}",0.4307068599928572,0.0,0.0,0.0,4.196248604251576e-17,0.0,0.0,4.196248604251576e-17,1.8544974022567967e-18,3.204937810639273e-17,0.0,0.0,IMMEDIATE,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,None,1,1,1,1,1,1,1,None,1,1,None,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
546,None,True,True,neutral,None,False,UNRESPONSIVE,RESTRICTED,FAST,UNRESPONSIVE,intend major harm,direct,0,1,1,True,desert,False,False,True,False,False,seconds,few,low,equal,False,False,False,True,True,0.9577818805463234,0.0,0.21296389917120015,0.0703593076331594,0.007253748752771579,1.0,4.210946349625078,0.25237135312528974,743.75,10.0,175.0,4.0,0.0,0.0,4.25,1.0,218.75,1.25,525.0,3.0,0.5740740740740741,525.0,150.0,Damage Per Second 3.0,probability burn death: 0.0 % probability bleed out: 0.0 % probability asphixia: 0.0 % probability death: 0.0 %,0.0,0.0,3,100,0,"{'name': 'APPLY_TREATMENT', 'params': {'casualty': 'Patient A', 'treatment': 'Hemostatic gauze', 'location': 'left chest'}}",0.59999,0.0,0.0,3.9720546451956367e-16,2.482534153247273e-17,0.0,0.0,1.5202354861220293e-17,1.1610990315520314e-17,1.5515838457795456e-18,0.0,0.0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,0,0,0,0,0,0,0,None,0,0,Hemostatic gauze,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,700.0,0.0,Damage Per Second 3.0,0.0,0.05555555555555555,150.0,Damage Per Second 5.0,0.3148148148148148,0.05555555555555555,750.0,probability burn death: 0.0 % probability bleed out: 0.0 % probability asphixia: 0.0 % probability death: 0.0 %,200.0,0.0,Damage Per Second 5.0,200.0,probability burn death: 0.0 % probability bleed out: 0.0 % probability asphixia: 0.0 % probability death: 0.0 %,0.0,probability burn death: 0.0 % probability bleed out: 0.0 % probability asphixia: 0.0 % probability death: 0.0 %,1000.0,0.0,0.0
547,None,True,True,neutral,None,True,AGONY,NORMAL,NORMAL,PAIN,no intent,none,1,0,1,True,desert,False,False,True,False,False,seconds,few,low,equal,True,True,True,False,False,0.3087752826640604,1.0,0.677824637310027,0.0009941819441755318,0.22830706397227393,0.0,6.063581236012838,0.891754670696592,360.0,11.0,120.0,3.0,0.0,0.0,3.0,-0.0,360.0,3.0,360.0,3.0,1.0,360.0,120.0,Damage Per Second 3.0,probability burn death: 0.0 % probability bleed out: 0.0 % probability asphixia: 0.0 % probability death: 0.0 %,0.0,0.0,5,100,0,"{'name': 'MOVE_TO_EVAC', 'params': {'evac_id': 'air_evac_military_hospital', 'casualty': 'Patient B'}}",1.0,0.0,0.0,3.9720546451956367e-16,8.982146526069662e-17,3.5897384547282265e-17,0.0,3.347448369359225e-17,1.5192904437676703e-19,3.7425610525290256e-17,0.0,0.0,None,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,1,1,1,1,1,1,1,{'MoralDesert': 1.0},1,1,None,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
548,None,True,True,neutral,None,False,UNRESPONSIVE,RESTRICTED,FAST,UNRESPONSIVE,intend major harm,direct,0,1,1,True,desert,False,False,True,False,False,seconds,few,low,equal,False,False,False,True,True,0.9577818805463234,0.0,0.21296389917120018,0.0703593076331594,0.007253748752771579,1.0,4.210946349625078,0.25237135312528974,142.91666666666666,9.0,40.833333333333336,3.0,0.0,0.0,3.4999999999999996,1.0,20.416666666666668,0.5,122.5,3.0,0.2857142857142857,148.75,42.5,Damage Per Second 3.0,probability burn death: 0.0 % probability bleed out: 0.0 % probability asphixia: 0.0 % probability death: 0.0 %,0.0,0.0,3,100,0,"{'name': 'APPLY_TREATMENT', 'params': {'casualty': 'Patient A', 'treatment': 'Pressure bandage', 'location': 'left chest'}}",0.6617,0.0,0.0,0.0,3.204937810639273e-17,0.0,0.0,4.8074067159589095e-17,1.3877787807814457e-17,1.734723475976807e-18,0.0,0.0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,None,0,0,0,0,0,0,1,None,0,0,Pressure bandage,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175.0,None,Damage Per Second 3.0,0.0,None,None,Damage Per Second 3.0,0.14285714285714285,0.5714285714285714,None,probability burn death: 0.0 % probability bleed out: 0.0 % probability asphixia: 0.0 % probability death: 0.0 %,30.0,0.0,None,50.0,probability burn death: 0.0 % probability bleed out: 0.0 % probability asphixia: 0.0 % probability death: 0.0 %,0.0,None,105.0,0.0,None
