index,unvisited_count,injured_count,others_tagged_or_uninjured,aid_available,environment_type,questioning,assessing,treating,tagging,leaving,All Predictors.moral_desert(0.6)-maximization(0.2).time,All Predictors.moral_desert(0.6)-maximization(0.2).resources,All Predictors.moral_desert(0.6)-maximization(0.2).risk_reward_ratio,All Predictors.moral_desert(0.6)-maximization(0.2).system,Take-The-Best Priority,Exhaustive Priority,Tallying Priority,Satisfactory Priority,One-Bounce Priority,SEVERITY,SUPPLIES_REMAINING,AVERAGE_TIME_USED,DAMAGE_PER_SECOND,MEDSIM_P_DEATH,MEDSIM_P_DEATH_ONE_MIN_LATER,SEVERITY_CHANGE,SUPPLIES_USED,SEVEREST_SEVERITY,SEVEREST_SEVERITY_CHANGE,NONDETERMINISM.outcome_0.PROBABILITY,NONDETERMINISM.outcome_0.SEVERITY,NONDETERMINISM.outcome_0.AVERAGE_TIME_USED,NONDETERMINISM.outcome_0.JUSTIFICATION.severity,NONDETERMINISM.outcome_0.JUSTIFICATION.morbidity,NONDETERMINISM.outcome_0.MORBIDITY.MEDSIM_P_DEATH,NONDETERMINISM.outcome_0.MORBIDITY.HIGHEST_P_DEATH,WEIGHTED_RESOURCE_SCORE,SMOL_MEDICAL_SOUNDNESS,INFORMATION_GAINED,action,moraldesert,SMOL_MEDICAL_SOUNDNESS.stdev,MEDSIM_P_DEATH.stdev,MEDSIM_P_DEATH_ONE_MIN_LATER.stdev,HRA Strategy.time-system.satisfactory,pInternalBleeding.stdev,HRA Strategy.resources-risk_reward_ratio.tallying,HRA Strategy.time-resources-risk_reward_ratio.one-bounce,HRA Strategy.resources-system.one-bounce,HRA Strategy.time-system.one-bounce,pDeath.stdev,HRA Strategy.time-resources.tallying,entropyDeath.stdev,HRA Strategy.risk_reward_ratio-system.tallying,HRA Strategy.resources-system.tallying,pExternalBleeding.stdev,HRA Strategy.time-risk_reward_ratio-system.satisfactory,conscious,pBrainInjury.stdev,mental_status,HRA Strategy.time-resources.one-bounce,HRA Strategy.resources-system.exhaustive,HRA Strategy.resources-risk_reward_ratio-system.satisfactory,HRA Strategy.time-risk_reward_ratio-system.tallying,HRA Strategy.time-risk_reward_ratio-system.one-bounce,HRA Strategy.time-resources-system.exhaustive,HRA Strategy.time-resources-system.one-bounce,pExternalBleeding,HRA Strategy.time-resources-risk_reward_ratio.exhaustive,HRA Strategy.time-system.tallying,pDeath,HRA Strategy.time-resources-risk_reward_ratio-system.tallying,HRA Strategy.time-risk_reward_ratio.exhaustive,HRA Strategy.time-resources-risk_reward_ratio-system.take-the-best,HRA Strategy.resources-risk_reward_ratio.one-bounce,HRA Strategy.resources-system.take-the-best,HRA Strategy.time-resources-risk_reward_ratio.tallying,HRA Strategy.time-risk_reward_ratio-system.take-the-best,HRA Strategy.risk_reward_ratio-system.one-bounce,pAirwayBlocked.stdev,HRA Strategy.time-risk_reward_ratio-system.exhaustive,HRA Strategy.time-resources.take-the-best,HRA Strategy.time-resources-risk_reward_ratio-system.exhaustive,ACTION_TARGET_SEVERITY,HRA Strategy.resources-risk_reward_ratio.take-the-best,HRA Strategy.time-risk_reward_ratio.satisfactory,HRA Strategy.risk_reward_ratio-system.exhaustive,relationship,HRA Strategy.time-risk_reward_ratio.tallying,HRA Strategy.time-resources-risk_reward_ratio-system.one-bounce,HRA Strategy.time-resources-risk_reward_ratio.satisfactory,tagged,HRA Strategy.time-resources-system.satisfactory,HRA Strategy.risk_reward_ratio-system.satisfactory,rank,HRA Strategy.time-resources.satisfactory,entropy,intent,HRA Strategy.resources-risk_reward_ratio.satisfactory,pPain,pAirwayBlocked,pInternalBleeding,HRA Strategy.time-resources-risk_reward_ratio-system.satisfactory,breathing,HRA Strategy.resources-system.satisfactory,entropyDeath,HRA Strategy.resources-risk_reward_ratio-system.take-the-best,HRA Strategy.time-risk_reward_ratio.one-bounce,HRA Strategy.time-resources.exhaustive,directness_of_causality,HRA Strategy.resources-risk_reward_ratio-system.exhaustive,HRA Strategy.time-resources-risk_reward_ratio.take-the-best,HRA Strategy.time-resources-system.tallying,entropy.stdev,HRA Strategy.risk_reward_ratio-system.take-the-best,HRA Strategy.time-system.exhaustive,pPain.stdev,HRA Strategy.time-risk_reward_ratio.take-the-best,HRA Strategy.time-system.take-the-best,pBrainInjury,HRA Strategy.resources-risk_reward_ratio.exhaustive,HRA Strategy.resources-risk_reward_ratio-system.tallying,avpu,ACTION_TARGET_SEVERITY_CHANGE,visited,age,HRA Strategy.resources-risk_reward_ratio-system.one-bounce,hrpmin,HRA Strategy.time-resources-system.take-the-best,category,hint,hint.MoralDesert,NONDETERMINISM.outcome_2.MORBIDITY.HIGHEST_P_DEATH,NONDETERMINISM.outcome_4.JUSTIFICATION.morbidity,NONDETERMINISM.outcome_2.MORBIDITY.MEDSIM_P_DEATH,NONDETERMINISM.outcome_2.AVERAGE_TIME_USED,NONDETERMINISM.outcome_4.SEVERITY,NONDETERMINISM.outcome_2.JUSTIFICATION.severity,NONDETERMINISM.outcome_4.MORBIDITY.HIGHEST_P_DEATH,NONDETERMINISM.outcome_4.PROBABILITY,NONDETERMINISM.outcome_4.JUSTIFICATION.severity,NONDETERMINISM.outcome_2.PROBABILITY,treatment,NONDETERMINISM.outcome_2.SEVERITY,NONDETERMINISM.outcome_4.MORBIDITY.MEDSIM_P_DEATH,NONDETERMINISM.outcome_2.JUSTIFICATION.morbidity,NONDETERMINISM.outcome_4.AVERAGE_TIME_USED,NONDETERMINISM.outcome_6.PROBABILITY,NONDETERMINISM.outcome_6.AVERAGE_TIME_USED,NONDETERMINISM.outcome_6.MORBIDITY.MEDSIM_P_DEATH,NONDETERMINISM.outcome_6.SEVERITY,NONDETERMINISM.outcome_6.JUSTIFICATION.morbidity,NONDETERMINISM.outcome_6.JUSTIFICATION.severity,NONDETERMINISM.outcome_6.MORBIDITY.HIGHEST_P_DEATH,NONDETERMINISM.outcome_8.JUSTIFICATION.severity,NONDETERMINISM.outcome_8.MORBIDITY.MEDSIM_P_DEATH,NONDETERMINISM.outcome_8.JUSTIFICATION.morbidity,NONDETERMINISM.outcome_8.PROBABILITY,NONDETERMINISM.outcome_8.MORBIDITY.HIGHEST_P_DEATH,NONDETERMINISM.outcome_8.SEVERITY,NONDETERMINISM.outcome_8.AVERAGE_TIME_USED
488,0,2,2,False,desert,False,True,False,False,False,seconds,few,low,equal,False,False,False,True,False,3735.0,24.0,45.0,83.0,0.75,0.99999999,83.0,-0.0,3667.5,81.5,1.0,3735.0,45.0,Damage Per Second 83.0,probability burn death: 50.0 % probability bleed out: 0.0 % probability asphixia: 50.0 % probability death: 75.0 %,0.75,0.75,5,48,2,"{'name': 'CHECK_ALL_VITALS', 'params': {'casualty': 'intox_soldier_1'}}",0.20695010000000003,0.0,0.0,0.0,0,6.352386786271694e-18,0,0,1,0,1.791614702062191e-17,0,8.179994433066354e-17,0,1,8.777083671441753e-18,0,None,4.883118566091616e-18,None,0,1,1,0,0,1,1,0.07077786484,0,0,0.12400059432111528,1,0,0,0,1,0,0,0,4.1190442702833655e-18,0,0,1,0.0,0,0,0,neutral,0,1,0,False,1,0,None,0,9.666031817309092,no intent,0,0.1196823489555658,0.025773032440000024,0.06876893242,1,None,1,0.5407521542977808,1,0,0,somewhat indirect,1,0,1,1.2010364325881774e-15,0,0,1.3338637204807975e-17,0,0,0.03343,0,1,None,0.0,False,None,1,None,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
489,0,2,2,False,desert,False,False,True,False,False,seconds,few,low,equal,False,False,False,True,False,2957.5,23.0,35.0,84.5,0.18999999999999995,0.99999999,84.5,1.0,2852.5,81.5,1.0,2957.5,35.0,Damage Per Second 84.5,probability burn death: 10.0 % probability bleed out: 0.0 % probability asphixia: 10.0 % probability death: 18.999999999999993 %,0.18999999999999995,0.18999999999999995,3,82,0,"{'name': 'APPLY_TREATMENT', 'params': {'casualty': 'intox_soldier_1', 'location': 'left face', 'treatment': 'Nasopharyngeal airway'}}",0.0,0.0,0.0,0.0,0,5.982490963904261e-18,0,0,0,0,6.012996326510579e-17,0,6.473657049138938e-17,0,0,0.0,0,True,2.5438405243138007e-17,CONFUSED,0,0,0,0,0,0,0,0.0,0,0,0.7974075220138462,0,0,0,0,0,0,0,0,9.02778719604156e-19,0,0,0,52.5,0,0,0,neutral,0,0,0,True,0,0,None,0,7.024039402183412,no intent,0,0.27547812355824963,0.005192998147466842,0.058541388936524635,0,RESTRICTED,0,0.7270828475249969,0,0,0,somewhat indirect,0,0,0,4.810397061208463e-16,0,0,5.1975357000478243e-17,0,0,0.20691263342140945,0,0,VOICE,1.5,True,None,0,FAST,0,None,{'MoralDesert': 0.0},0.0,None,None,None,None,None,None,None,None,None,None,Nasopharyngeal airway,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
490,1,2,2,False,desert,False,True,False,False,False,seconds,few,low,equal,False,False,False,False,False,3667.5,24.0,45.0,81.5,0.75,0.99999999,81.5,-0.0,3600.0,80.0,1.0,3667.5,45.0,Damage Per Second 81.5,probability burn death: 50.0 % probability bleed out: 0.0 % probability asphixia: 50.0 % probability death: 75.0 %,0.75,0.75,5,48,2,"{'name': 'CHECK_ALL_VITALS', 'params': {'casualty': 'intox_soldier_2'}}",0.25741299875,0.0,0.0,0.0,0,6.938893903907228e-18,0,0,1,0,6.938893903907228e-18,0,1.0629576194313574e-16,0,1,1.3286970242891967e-17,0,None,3.469446951953614e-18,None,0,1,1,0,0,1,1,0.07077786484,0,0,0.12400059432111527,1,0,0,0,1,0,0,0,4.3656250115340896e-18,0,0,1,0.0,0,0,0,neutral,0,1,0,False,1,0,None,0,9.666031817309092,no intent,0,0.1196823489555658,0.025773032440000024,0.06876893242,1,None,1,0.5407521542977808,1,0,0,somewhat indirect,1,0,1,0.0,0,0,1.3286970242891967e-17,0,0,0.03343,0,1,None,0.0,False,None,1,None,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
491,1,2,2,False,desert,False,False,False,True,False,seconds,few,low,equal,False,False,False,False,False,2490.0,24.0,30.0,83.0,0.18999999999999995,0.99999999,83.0,-0.0,2400.0,80.0,1.0,2490.0,30.0,Damage Per Second 83.0,probability burn death: 10.0 % probability bleed out: 0.0 % probability asphixia: 10.0 % probability death: 18.999999999999993 %,0.18999999999999995,0.18999999999999995,5,82,0,"{'name': 'TAG_CHARACTER', 'params': {'casualty': 'intox_soldier_2', 'category': 'MINIMAL'}}",0.254962625,0.0,0.0,0.0,1,3.469446951953614e-18,1,1,1,1,5.551115123125783e-17,1,1.0629576194313574e-16,1,1,0.0,1,True,2.2662332591841973e-17,CONFUSED,1,1,1,1,1,1,1,0.0,1,1,0.7974075220138462,1,1,1,1,1,1,1,1,8.304356401807479e-19,1,1,1,45.0,1,1,1,neutral,1,1,1,False,1,1,None,1,7.024039402183412,no intent,1,0.27547812355824963,0.005192998147466843,0.058541388936524635,1,RESTRICTED,1,0.727082847524997,1,1,1,somewhat indirect,1,1,1,4.440892098500626e-16,1,1,5.314788097156787e-17,1,1,0.20691263342140945,1,1,VOICE,1.5,True,None,1,FAST,1,MINIMAL,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
492,0,2,2,False,desert,False,True,False,False,False,seconds,few,low,equal,True,True,True,False,True,3735.0,24.0,45.0,83.0,0.75,0.99999999,83.0,-0.0,3600.0,80.0,1.0,3735.0,45.0,Damage Per Second 83.0,probability burn death: 50.0 % probability bleed out: 0.0 % probability asphixia: 50.0 % probability death: 75.0 %,0.75,0.75,5,48,2,"{'name': 'CHECK_ALL_VITALS', 'params': {'casualty': 'innocent_soldier'}}",0.254975,0.0,0.0,0.0,0,9.813077866773595e-18,0,0,1,0,1.1581332565128723e-17,0,8.260323637796995e-17,0,1,4.9065389333867974e-18,0,None,5.24531075531447e-18,None,0,0,1,0,0,0,1,0.07077786484,0,0,0.12400059432111528,0,0,0,0,1,0,0,0,3.2120837232132695e-18,0,0,0,3600.0,0,0,0,neutral,0,1,0,False,1,0,None,0,9.666031817309092,no intent,0,0.1196823489555658,0.025773032440000024,0.06876893242,1,None,1,0.5407521542977808,1,0,0,none,0,0,1,8.22293433142597e-16,0,0,1.436487510905098e-17,0,0,0.03343,0,1,None,80.0,False,None,1,None,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
493,0,2,2,False,desert,False,False,False,True,False,seconds,few,low,equal,True,True,True,False,True,2535.0,24.0,30.0,84.5,0.18999999999999995,0.99999999,84.5,-0.0,2445.0,81.5,1.0,2535.0,30.0,Damage Per Second 84.5,probability burn death: 10.0 % probability bleed out: 0.0 % probability asphixia: 10.0 % probability death: 18.999999999999993 %,0.18999999999999995,0.18999999999999995,5,82,0,"{'name': 'TAG_CHARACTER', 'params': {'casualty': 'innocent_soldier', 'category': 'EXPECTANT'}}",0.0050000000000000044,0.0,0.0,0.0,1,3.925231146709438e-17,1,1,1,1,0.0,1,0.0,1,1,0.0,1,True,0.0,AGONY,1,1,1,1,1,1,1,0.0,1,1,0.8575348846210684,1,1,1,1,1,1,1,1,6.133173666733497e-19,1,1,1,2445.0,1,1,1,neutral,1,1,1,False,1,1,None,1,5.208178105528525,no intent,1,1.0,0.005181317575194064,0.12899952753858643,1,RESTRICTED,1,0.5906584961985153,1,1,1,none,1,1,1,6.280369834735101e-16,1,1,0.0,1,1,0.28248764850061076,1,1,VOICE,81.5,True,None,1,FAST,1,EXPECTANT,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
494,1,1,2,False,desert,False,False,False,True,False,seconds,few,low,equal,False,False,False,False,False,2490.0,24.0,30.0,83.0,0.18999999999999995,0.99999999,83.0,-0.0,2445.0,81.5,1.0,2490.0,30.0,Damage Per Second 83.0,probability burn death: 10.0 % probability bleed out: 0.0 % probability asphixia: 10.0 % probability death: 18.999999999999993 %,0.18999999999999995,0.18999999999999995,5,82,0,"{'name': 'TAG_CHARACTER', 'params': {'casualty': 'intox_soldier_2', 'category': 'MINIMAL'}}",0.582700083125,0.0,0.0,0.0,1,9.221955370716706e-18,1,1,1,1,4.9108036355681884e-17,1,6.530664518891966e-17,1,1,0.0,1,True,3.0418476854557643e-17,CONFUSED,1,1,1,1,1,1,1,0.0,1,1,0.7974075220138462,1,1,1,1,1,1,1,1,8.829350058443326e-19,1,1,1,45.0,1,1,1,neutral,1,1,1,False,1,1,None,1,7.024039402183411,no intent,1,0.2754781235582497,0.0051929981474668424,0.058541388936524635,1,RESTRICTED,1,0.727082847524997,1,1,1,somewhat indirect,1,1,1,6.404299390887457e-16,1,1,4.272524596700346e-17,1,1,0.20691263342140945,1,1,VOICE,1.5,True,None,1,FAST,1,MINIMAL,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
495,0,2,2,False,desert,False,True,False,False,False,seconds,few,low,equal,False,False,False,False,False,3735.0,24.0,45.0,83.0,0.75,0.99999999,83.0,-0.0,3667.5,81.5,1.0,3735.0,45.0,Damage Per Second 83.0,probability burn death: 50.0 % probability bleed out: 0.0 % probability asphixia: 50.0 % probability death: 75.0 %,0.75,0.75,5,48,2,"{'name': 'CHECK_ALL_VITALS', 'params': {'casualty': 'intox_soldier_2'}}",0.417916625,0.0,0.0,0.0,0,8.626177001981053e-18,0,0,1,0,1.3396329867124452e-17,0,7.485122105058051e-17,0,1,9.039143701302232e-18,0,None,5.401921577840606e-18,None,0,1,1,0,0,1,1,0.07077786484,0,0,0.12400059432111528,1,0,0,0,1,0,0,0,1.0015430658247728e-18,0,0,1,0.0,0,0,0,neutral,0,1,0,False,1,0,None,0,9.666031817309092,no intent,0,0.1196823489555658,0.025773032440000024,0.06876893242,1,None,1,0.5407521542977807,1,0,0,somewhat indirect,1,0,1,0.0,0,0,1.3825120491412239e-17,0,0,0.03343,0,1,None,0.0,False,None,1,None,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
496,1,2,2,False,desert,False,False,False,True,False,seconds,few,low,equal,False,False,False,True,False,2490.0,24.0,30.0,83.0,0.18999999999999995,0.99999999,83.0,-0.0,2400.0,80.0,1.0,2490.0,30.0,Damage Per Second 83.0,probability burn death: 10.0 % probability bleed out: 0.0 % probability asphixia: 10.0 % probability death: 18.999999999999993 %,0.18999999999999995,0.18999999999999995,5,82,0,"{'name': 'TAG_CHARACTER', 'params': {'casualty': 'intox_soldier_1', 'category': 'MINIMAL'}}",0.37625,0.0,0.0,0.0,1,6.356896823606797e-18,1,1,1,1,3.925231146709438e-17,1,8.260323637796995e-17,1,1,0.0,1,True,4.179824867633118e-17,CONFUSED,1,1,1,1,1,1,1,0.0,1,1,0.7974075220138462,1,1,1,1,1,1,1,1,9.199760500100244e-19,1,1,1,45.0,1,1,1,neutral,1,1,1,False,1,1,None,1,7.024039402183412,no intent,1,0.2754781235582497,0.0051929981474668424,0.05854138893652464,1,RESTRICTED,1,0.727082847524997,1,1,1,somewhat indirect,1,1,1,4.596760034896314e-16,1,1,2.5696669785706156e-17,1,1,0.20691263342140945,1,1,VOICE,1.5,True,None,1,FAST,1,MINIMAL,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
497,1,2,2,False,desert,False,False,True,False,False,seconds,few,low,equal,False,False,False,True,False,1660.0,23.0,20.0,83.0,0.18999999999999995,0.99999999,83.0,1.0,1600.0,80.0,1.0,1660.0,20.0,Damage Per Second 83.0,probability burn death: 10.0 % probability bleed out: 0.0 % probability asphixia: 10.0 % probability death: 18.999999999999993 %,0.18999999999999995,0.18999999999999995,4,82,0,"{'name': 'APPLY_TREATMENT', 'params': {'casualty': 'intox_soldier_1', 'location': 'unspecified', 'treatment': 'Pain Medications'}}",0.0,0.0,0.0,0.0,0,9.576583406033987e-18,0,0,0,0,5.93439168722175e-17,0,6.409875621278546e-17,0,0,0.0,0,True,2.967195843610875e-17,CONFUSED,0,0,0,0,0,0,0,0.0,0,0,0.7974075220138462,0,0,0,0,0,0,0,0,1.297596130446318e-18,0,0,0,30.0,0,0,0,neutral,0,0,0,True,0,0,None,0,7.024039402183411,no intent,0,0.2754781235582497,0.005192998147466842,0.05854138893652464,0,RESTRICTED,0,0.727082847524997,0,0,0,somewhat indirect,0,0,0,7.991255753502789e-16,0,0,2.098124302125788e-17,0,0,0.20691263342140942,0,0,VOICE,1.5,True,None,0,FAST,0,None,{'MoralDesert': 0.0},0.0,None,None,None,None,None,None,None,None,None,None,Pain Medications,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
498,1,2,2,False,desert,False,False,False,True,False,seconds,few,low,equal,False,False,False,False,False,2490.0,24.0,30.0,83.0,0.18999999999999995,0.99999999,83.0,-0.0,2400.0,80.0,1.0,2490.0,30.0,Damage Per Second 83.0,probability burn death: 10.0 % probability bleed out: 0.0 % probability asphixia: 10.0 % probability death: 18.999999999999993 %,0.18999999999999995,0.18999999999999995,5,82,0,"{'name': 'TAG_CHARACTER', 'params': {'casualty': 'intox_soldier_2', 'category': 'EXPECTANT'}}",0.17164175000000004,0.0,0.0,0.0,1,8.403417834083858e-18,1,1,1,1,5.733167046599012e-17,1,4.5324665183683945e-17,1,1,0.0,1,True,0.0,CONFUSED,1,1,1,1,1,1,1,0.0,1,1,0.7974075220138462,1,1,1,1,1,1,1,1,6.529261963638894e-19,1,1,1,45.0,1,1,1,neutral,1,1,1,False,1,1,None,1,7.024039402183412,no intent,1,0.2754781235582497,0.005192998147466842,0.058541388936524635,1,RESTRICTED,1,0.727082847524997,1,1,1,somewhat indirect,1,1,1,4.864753555590494e-16,1,1,2.2662332591841973e-17,1,1,0.20691263342140942,1,1,VOICE,1.5,True,None,1,FAST,1,EXPECTANT,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
499,1,2,2,False,desert,False,False,True,False,False,seconds,few,low,equal,False,False,False,False,False,2905.0,23.0,35.0,83.0,0.18999999999999995,0.99999999,83.0,1.0,2800.0,80.0,1.0,2905.0,35.0,Damage Per Second 83.0,probability burn death: 10.0 % probability bleed out: 0.0 % probability asphixia: 10.0 % probability death: 18.999999999999993 %,0.18999999999999995,0.18999999999999995,3,82,0,"{'name': 'APPLY_TREATMENT', 'params': {'casualty': 'intox_soldier_2', 'location': 'left face', 'treatment': 'Nasopharyngeal airway'}}",0.0,0.0,0.0,0.0,0,3.800588715305073e-18,0,0,0,0,4.965068306494546e-17,0,4.965068306494546e-17,0,0,0.0,0,True,1.2412670766236365e-17,CONFUSED,0,0,0,0,0,0,0,0.0,0,0,0.7974075220138462,0,0,0,0,0,0,0,0,7.256868947200196e-19,0,0,0,52.5,0,0,0,neutral,0,0,0,True,0,0,None,0,7.024039402183412,no intent,0,0.27547812355824963,0.0051929981474668424,0.058541388936524635,0,RESTRICTED,0,0.727082847524997,0,0,0,somewhat indirect,0,0,0,0.0,0,0,6.080941944488117e-17,0,0,0.20691263342140942,0,0,VOICE,1.5,True,None,0,FAST,0,None,{'MoralDesert': 0.0},0.0,None,None,None,None,None,None,None,None,None,None,Nasopharyngeal airway,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
500,1,1,2,False,desert,False,False,False,True,False,seconds,few,low,equal,True,True,True,False,True,2490.0,24.0,30.0,83.0,0.18999999999999995,0.99999999,83.0,-0.0,2445.0,81.5,1.0,2490.0,30.0,Damage Per Second 83.0,probability burn death: 10.0 % probability bleed out: 0.0 % probability asphixia: 10.0 % probability death: 18.999999999999993 %,0.18999999999999995,0.18999999999999995,5,82,0,"{'name': 'TAG_CHARACTER', 'params': {'casualty': 'innocent_soldier', 'category': 'MINIMAL'}}",0.53333,0.0,0.0,0.0,1,2.5409547145086777e-17,1,1,1,1,3.9064948528732925e-17,1,8.868557407537338e-17,1,1,0.0,1,True,3.9064948528732925e-17,AGONY,1,1,1,1,1,1,1,0.0,1,1,0.8785408144291253,1,1,1,1,1,1,1,1,7.510142081587151e-18,1,1,1,2445.0,1,1,1,neutral,1,1,1,False,1,1,None,1,8.051482560819146,no intent,1,1.0,0.053840122563216984,0.24035088306225333,1,RESTRICTED,1,0.5335407551520905,1,1,1,none,1,1,1,4.586533637279209e-16,1,1,0.0,1,1,0.26307961312306,1,1,VOICE,81.5,True,None,1,None,1,MINIMAL,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
501,1,1,2,False,desert,False,False,True,False,False,seconds,few,low,equal,False,False,False,False,False,2905.0,23.0,35.0,83.0,0.18999999999999995,0.99999999,83.0,1.0,2852.5,81.5,1.0,2905.0,35.0,Damage Per Second 83.0,probability burn death: 10.0 % probability bleed out: 0.0 % probability asphixia: 10.0 % probability death: 18.999999999999993 %,0.18999999999999995,0.18999999999999995,3,82,0,"{'name': 'APPLY_TREATMENT', 'params': {'casualty': 'intox_soldier_2', 'location': 'left face', 'treatment': 'Nasopharyngeal airway'}}",0.0,0.0,0.0,0.0,0,6.938893903907228e-18,0,0,0,0,6.409875621278546e-17,0,6.409875621278546e-17,0,0,0.0,0,True,1.6024689053196365e-17,UNRESPONSIVE,0,0,0,0,0,0,0,0.0,0,0,0.7974075220138462,0,0,0,0,0,0,0,0,5.007715329123864e-19,0,0,0,52.5,0,0,0,neutral,0,0,0,True,0,0,None,0,7.024039402183411,no intent,0,0.27547812355824963,0.005192998147466842,0.058541388936524635,0,RESTRICTED,0,0.727082847524997,0,0,0,somewhat indirect,0,0,0,5.127900497022837e-16,0,0,5.551115123125783e-17,0,0,0.20691263342140945,0,0,VOICE,1.5,True,None,0,FAST,0,None,{'MoralDesert': 0.0},0.0,None,None,None,None,None,None,None,None,None,None,Nasopharyngeal airway,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
502,0,2,2,False,desert,False,False,True,False,False,seconds,few,low,equal,True,True,True,False,True,1690.0,23.0,20.0,84.5,0.18999999999999995,0.99999999,84.5,1.0,1630.0,81.5,1.0,1690.0,20.0,Damage Per Second 84.5,probability burn death: 10.0 % probability bleed out: 0.0 % probability asphixia: 10.0 % probability death: 18.999999999999993 %,0.18999999999999995,0.18999999999999995,4,82,0,"{'name': 'APPLY_TREATMENT', 'params': {'casualty': 'innocent_soldier', 'location': 'unspecified', 'treatment': 'Pain Medications'}}",1.0,0.0,0.0,0.0,0,2.4972674229696217e-17,0,0,0,0,5.417333653604157e-17,0,8.392497208503152e-17,0,0,0.0,0,True,2.967195843610875e-17,AGONY,0,1,0,0,0,1,0,0.0,0,0,0.8575348846210684,0,0,0,0,0,0,0,0,1.0538321886902691e-18,1,0,1,1630.0,0,0,1,neutral,0,0,0,True,0,0,None,0,5.208178105528525,no intent,0,1.0,0.005181317575194065,0.12899952753858643,0,RESTRICTED,0,0.5906584961985155,0,0,0,none,1,0,0,4.333866922883326e-16,0,1,0.0,0,0,0.28248764850061076,0,0,VOICE,81.5,True,None,0,FAST,0,None,{'MoralDesert': 1.0},1.0,None,None,None,None,None,None,None,None,None,None,Pain Medications,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
503,2,1,2,False,desert,False,False,True,False,False,seconds,few,low,equal,False,False,False,False,False,1630.0,23.0,20.0,81.5,0.18999999999999995,0.99999999,81.5,1.0,1600.0,80.0,1.0,1630.0,20.0,Damage Per Second 81.5,probability burn death: 10.0 % probability bleed out: 0.0 % probability asphixia: 10.0 % probability death: 18.999999999999993 %,0.18999999999999995,0.18999999999999995,4,82,0,"{'name': 'APPLY_TREATMENT', 'params': {'casualty': 'intox_soldier_2', 'location': 'unspecified', 'treatment': 'Pain Medications'}}",0.0,0.0,0.0,0.0,0,9.675825262933594e-18,0,0,0,0,4.8956233716268386e-17,0,7.850462293418876e-17,0,0,0.0,0,True,3.1031676915590914e-17,CONFUSED,0,0,0,0,0,0,0,0.0,0,0,0.7974075220138462,0,0,0,0,0,0,0,0,1.0119220276531375e-18,0,0,0,30.0,0,0,0,neutral,0,0,0,True,0,0,None,0,7.024039402183412,no intent,0,0.2754781235582497,0.0051929981474668424,0.05854138893652464,0,RESTRICTED,0,0.727082847524997,0,0,0,somewhat indirect,0,0,0,6.280369834735101e-16,0,0,0.0,0,0,0.20691263342140945,0,0,VOICE,1.5,True,None,0,FAST,0,None,{'MoralDesert': 0.0},0.0,None,None,None,None,None,None,None,None,None,None,Pain Medications,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
